SPACEID,Name,Type,Acres,Geometry,Avg. Lat,Avg. Long,Lat Range,Long Range,Crimes,Nearby Crimes Per Year
11,Boyden Park,"Malls, Squares & Plazas",0.48183069,"MULTIPOLYGON (((227504.36470908034 898871.622324229, 227504.65475868087 898871.5223790335, 227504.95471817424 898871.5223309693, 227505.1547409493 898871.4323636815, 227505.45474119543 898871.2323769669, 227505.64468809735 898871.2323427394, 227505.94470919104 898871.1323255469, 227506.14468870207 898871.032361177, 227506.4446889977 898870.8323745049, 227506.63469750286 898870.7323711263, 227506.8347390691 898870.5323265303, 227507.03476189653 898870.4423592947, 227507.23470027003 898870.1423448877, 227507.33470026738 898869.9423530988, 227507.5246880149 898869.7423802519, 227507.62468802612 898869.5423884714, 227507.72473132345 898869.3523937998, 227507.82471098515 898869.0523214435, 227507.92471101455 898868.8523296729, 227508.0247110486 898868.6523378938, 227508.02471274548 898868.4623960122, 227508.12469243232 898868.16232367, 227512.18476945232 898840.3523952705, 227515.64472307294 898814.6223729104, 227515.74472417208 898814.0223925725, 227515.74472659035 898813.4323509466, 227515.74470831896 898812.7423398382, 227515.7447291769 898812.0423319453, 227515.64475087775 898811.352373838, 227515.44473053902 898810.6623573337, 227515.2447699916 898810.0623135415, 227515.05472068972 898809.3723360815, 227514.85472050283 898808.7824001658, 227514.5547173724 898808.1824090759, 227514.15471540592 898807.5923567334, 227513.76476688907 898807.0023437678, 227513.36474179773 898806.5023749205, 227512.97473148198 898806.0123311613, 227512.4747465977 898805.5123043322, 227511.9846936366 898805.0223133572, 227511.48472892726 898804.6223671508, 227510.89473645875 898804.2323987924, 227510.29475029203 898803.9323638275, 227509.70471441565 898803.5323984551, 227509.11472003936 898803.3323721016, 227508.41473445194 898803.0423871827, 227507.82473999815 898802.842360934, 227507.13472376324 898802.7423570201, 227506.5346961125 898802.6423720908, 227505.84476224435 898802.5423686216, 227505.15476679255 898802.5423343857, 227504.46468850115 898802.5424109598, 227503.76472193273 898802.5423378412, 227503.07474691776 898802.6423843624, 227502.4847529552 898802.8423472461, 227501.78474535333 898803.0423240387, 227501.19475102262 898803.2423981064, 227500.5047332555 898803.3323366917, 227499.90472729396 898803.732310499, 227499.3146925209 898804.1323233674, 227498.81476790493 898804.5223586427, 227498.224733256 898804.9223716045, 227497.7347593582 898805.2123654103, 227497.2347553004 898805.8123362339, 227496.8447006887 898806.3023265646, 227496.34475821804 898806.8023282867, 227495.94475314533 898807.3923602198, 227495.6547226325 898807.9923750033, 227495.35476016 898808.5823540064, 227483.47475193976 898832.9323143238, 227477.2447491264 898845.9923974511, 227470.81470796745 898859.1523404092, 227470.71470886117 898859.3523327138, 227470.61473065108 898859.6524055856, 227470.6147512927 898859.9423169568, 227470.514751768 898860.1424203392, 227470.41469160278 898860.4423818188, 227470.41475515196 898860.7424013724, 227470.41469295858 898861.0324234971, 227470.41475694167 898861.3323319757, 227470.41473808698 898861.632351212, 227470.5147396155 898861.8323476306, 227470.51475982642 898862.1223700768, 227470.61472115712 898862.522416238, 227470.71470178248 898862.6223320935, 227470.81468084245 898862.9124119764, 227470.9147036674 898863.2123778973, 227471.10469297846 898863.4123927992, 227471.2046944669 898863.6123892291, 227471.4047151797 898863.9024158078, 227471.60475833187 898864.1023589423, 227471.80471863813 898864.3024128329, 227471.9947083295 898864.5023166782, 227472.19472971617 898864.6024014107, 227472.39472949406 898864.7923474476, 227472.69473142596 898864.9923480696, 227472.8847206433 898865.1923630196, 227473.1846799682 898865.1924246752, 227473.38470174724 898865.2923983667, 227473.6846827835 898865.392318461, 227473.974691914 898865.4924217475, 227477.244685506 898866.1823302457, 227502.7747406604 898871.3324117588, 227503.07469816427 898871.5224165678, 227503.2746984819 898871.5224216082, 227503.56470737682 898871.622415042, 227503.86474927125 898871.6223672512, 227504.16470876022 898871.6223191547, 227504.36470908034 898871.622324229)))",42.33954287650005,-71.16637026649997,0.0006219910000027,0.0005478730000163,139,16.081643965790306
12,Evergreen Cemetery,Cemeteries & Burying Grounds,20.77387518,"MULTIPOLYGON (((227837.52486681787 898586.4701286224, 227804.93828366254 898532.6852576125, 227745.49006017178 898546.5269274518, 227673.74550675275 898637.6276584892, 227671.64726470684 898641.129211705, 227657.56633756682 898684.213357858, 227656.78177721924 898687.2998802577, 227655.8903687365 898690.3565469321, 227654.8936858474 898693.3813647175, 227653.79166592896 898696.3693349505, 227652.5867996726 898699.3158022405, 227651.27966316137 898702.2209910619, 227649.87333789672 898705.0766938762, 227648.36683639305 898707.882573636, 227646.76511888806 898710.6346511347, 227645.06852819608 898713.329595471, 227643.2785634311 898715.9634138325, 227641.39877907507 898718.5333433422, 227639.4295174717 898721.0361641782, 227637.3763897451 898723.4700101699, 227635.23883873355 898725.8298807237, 227659.22815133355 898740.9347542736, 227644.9162446156 898880.0896308442, 227644.3910499709 898886.1288286062, 227659.5920555959 898887.0032704682, 227696.34019101964 898887.970280832, 227731.779850808 898887.8565385861, 227762.77883396077 898886.6925272127, 227769.89834440866 898886.1653771767, 227961.79843478976 898879.2354078778, 228008.04292102729 898875.4260820671, 227996.70168616797 898855.9091850179, 227984.5034161999 898835.3424372157, 227972.92513100101 898815.8460746764, 227961.5314398242 898796.6438212591, 227950.5365005695 898778.1143009445, 227940.05754985492 898760.4531402956, 227930.61923116725 898744.5453736865, 227921.4281329919 898728.9389549777, 227906.29601495838 898703.2447063724, 227837.52486681787 898586.4701286224)))",42.33839303100004,-71.16238493699996,0.0032024039999782,0.0045311080000374,489,56.57499208108964
13,Hardiman Playground,Playgrounds,1.47315094,"MULTIPOLYGON (((227543.6462219491 900112.6019444274, 227542.85616315488 900105.1818766856, 227452.69613085658 900114.3818630574, 227457.93615810297 900155.0618841499, 227492.67619365558 900170.8019713645, 227552.74620210906 900194.6519560255, 227550.4761881161 900173.86191552, 227549.0861710245 900161.6919343866, 227547.80622394496 900149.5219409929, 227546.41617397676 900137.4419335842, 227544.93617282293 900124.8719449866, 227543.6462219491 900112.6019444274)))",42.35136046800005,-71.16619070499996,0.0008051260000456,0.0012181399999917,1123,129.92579980994614
14,Rogers Park,Parks,8.17184526,"MULTIPOLYGON (((228206.84482331213 899734.9325220789, 228205.55482383288 899729.882544375, 228204.07483775675 899725.0325213152, 228202.39482197977 899720.092611881, 228200.6048666157 899715.3425372683, 228198.53481085785 899710.6825338185, 228196.3548665259 899705.9325618119, 228194.07482888555 899701.3825725289, 228191.50483417613 899696.832531712, 228188.83486785527 899692.4725885495, 228186.06485066173 899688.3225146204, 228177.94484074268 899676.7425750534, 228174.38486341445 899671.7925809235, 228171.01478443068 899666.6425220177, 228167.75482504658 899661.5025698739, 228164.78483486729 899656.1525122538, 228161.91481876 899650.7125506938, 228159.2448170593 899645.2625061928, 228156.86479851004 899639.7225411339, 228154.58479543103 899634.0825637146, 228097.28483194046 899653.7825252482, 228080.2647706779 899660.1125561509, 228077.49483589144 899661.2025991477, 228074.72483265103 899662.3925014895, 228071.94482978314 899663.6725597726, 228069.27481365146 899665.1625502901, 228066.70479879552 899666.7425805826, 228064.03483765974 899668.3225459507, 228062.64483035528 899669.222498009, 228060.5648420942 899671.1925914382, 228058.4847627538 899673.0825983548, 228056.21478673682 899674.8625477211, 228054.03478929983 899676.6425237581, 228051.66477246102 899678.3225499584, 228049.3848334906 899679.812549915, 228046.91476312038 899681.2925724344, 228044.43483575387 899682.6825838333, 228041.96483717195 899684.0625276915, 228039.38477350704 899685.2525353627, 228036.7148026205 899686.3425489345, 228034.14478017093 899687.4325179006, 227914.9847588447 899729.7825204639, 227914.88481184733 899729.7825677816, 227914.68476841412 899729.882520367, 227914.58473902376 899729.8825673661, 227914.48480694508 899729.9825843617, 227914.29480124553 899729.9824961418, 227914.194786778 899730.0825128075, 227913.994757841 899730.2825461557, 227913.8948108508 899730.2825934861, 227913.79481130867 899730.4825798325, 227913.69479685012 899730.5825965067, 227913.6947840063 899730.7725387055, 227913.59476955322 899730.872555391, 227913.5947989601 899731.0726057964, 227913.59481388467 899731.1725754587, 227913.50476967954 899731.27252066, 227913.5047990889 899731.4725710667, 227913.504746545 899731.6725100699, 227913.5048007346 899731.7625940086, 227913.59480730622 899731.9625574729, 227913.594739831 899732.0625268152, 227913.5947547544 899732.1624964776, 227913.59476923762 899732.262577222, 227913.694813516 899732.3624998697, 227913.79478987746 899732.5625029418, 227962.98476569194 899840.5326297492, 228004.84477237298 899828.0625933617, 228078.38484273214 899805.992593538, 228095.90477068516 899800.6525891591, 228151.8147946726 899784.9126206033, 228146.96482060303 899758.3925794708, 228156.86485023343 899754.9225247713, 228181.21480733666 899746.4125161119, 228207.3348187051 899737.5025972466, 228206.84482331213 899734.9325220789)))",42.34762765100004,-71.15944217249998,0.0018655019999869,0.0035663589999899,1366,158.03975292999684
15,Chandler Pond,Parks,19.03417426,"MULTIPOLYGON (((227388.38538114424 899587.4409801333, 227406.8854655576 899581.7774015105, 227419.06420568735 899578.0029574019, 227424.8347832434 899576.3161045182, 227427.44158199587 899583.3761297473, 227433.970767524 899582.4987770068, 227457.5238561393 899580.2172556779, 227475.59887463535 899578.4024688071, 227494.1049814257 899576.5317656898, 227512.80949867805 899574.6647759953, 227530.36506562447 899572.8609813806, 227549.40499847764 899570.9430855011, 227567.46359395582 899569.147464578, 227584.25901385155 899567.4199099303, 227600.72311625432 899565.7559633778, 227617.15804627392 899564.0949398254, 227624.7602405153 899563.5803160034, 227653.40432373446 899563.3178546457, 227683.05563264113 899563.0590329915, 227699.71267188498 899562.8149794745, 227718.16350478271 899562.5967006903, 227735.97436988846 899562.4990183769, 227752.90625497792 899562.4526713026, 227767.76755512715 899562.2806641826, 227767.69332503327 899547.3871275586, 227767.60807130995 899531.675574682, 227764.32464411054 899531.6349447081, 227738.73785544446 899532.3286703324, 227736.85272839677 899504.4579384126, 227735.0125172521 899504.581747429, 227733.99093062742 899504.4991844327, 227732.97344107498 899504.3806487124, 227731.9602155733 899504.2255855419, 227730.95256983626 899504.0346665729, 227729.95223245403 899503.8083429243, 227728.95986609138 899503.5457286052, 227727.97743951975 899503.2490529187, 227727.00528143905 899502.9185393021, 227726.04570993027 899502.5514199799, 227725.09845982186 899502.1522480608, 227724.16601092106 899501.7190339275, 227723.24852231416 899501.2532222134, 227722.34805394275 899500.7548210346, 227721.4642722517 899500.2248287677, 227720.59956459183 899499.6638102068, 227719.75491884534 899499.0719913995, 227718.93007861305 899498.4517039376, 227718.12826397826 899497.8012943716, 227717.34913701605 899497.1228718191, 227716.59285420974 899496.4185473606, 227715.86173231676 899495.6858864257, 227715.15542467724 899494.9292196505, 227714.47583080892 899494.1474437469, 227627.7365012708 899392.2107891336, 227594.58656713003 899353.1222143838, 227569.34240041635 899325.086667058, 227565.84015550747 899322.8892628575, 227563.7770014308 899321.2701071879, 227561.65644491237 899319.7268149294, 227559.4816908636 899318.2616202472, 227557.2565249268 899316.8757598847, 227554.98258906076 899315.5707954009, 227552.6634971476 899314.3497401017, 227550.302789839 899313.21327437, 227547.90169535883 899312.163402447, 227545.46499124315 899311.2005874207, 227542.9960446463 899310.3277305139, 227540.49625775733 899309.5445040343, 227537.97122907717 899308.852151783, 227535.42268126452 899308.2526799443, 227532.85267484732 899307.7459855269, 227530.7339215711 899307.4014551402, 227528.92082375335 899307.0494585568, 227527.09610571485 899306.7609531078, 227525.26363682235 899306.5368425666, 227523.42424025037 899306.3773523148, 227521.58121466936 899306.2818288173, 227519.73620334239 899306.2515003543, 227517.8913535059 899306.2851534944, 227516.0497096647 899306.383910917, 227514.2116830011 899306.5479963905, 227512.38181425657 899306.7752061449, 227510.56133079654 899307.0677665123, 227508.7512297209 899307.4235709214, 227506.95554781647 899307.8428573287, 227505.17643186759 899308.3245233485, 227503.41478745404 899308.8687946602, 227501.67374538915 899309.4757945819, 227499.95422644538 899310.1418611557, 227498.26033893402 899310.8700095186, 227496.59234573354 899311.6562419015, 227494.95386986664 899312.5012389249, 227491.8784188112 899313.5308906705, 227482.22333649974 899317.0627086019, 227477.81246552867 899318.1212456033, 227474.87117736496 899318.4108774574, 227471.87083885804 899318.650406057, 227469.31224274874 899321.8021077863, 227466.72152056676 899325.6264796598, 227463.7607133568 899329.2041478575, 227456.85210860614 899340.4306113061, 227452.90441732705 899349.0662181093, 227443.4976779554 899370.6619940947, 227439.00049159196 899368.9342903306, 227410.7549623541 899357.2969245277, 227408.83272955037 899358.1604956406, 227316.64747012116 899400.4954648943, 227329.02707322908 899430.9774206078, 227380.9424043956 899568.2914703288, 227388.38538114424 899587.4409801333)))",42.34503420700005,-71.16574343999994,0.0025360960000284,0.0054825020000066,838,96.95264491605955
16,Mullen Square,"Malls, Squares & Plazas",0.22676977,"MULTIPOLYGON (((236450.00497754823 896647.2045720674, 236450.20498510072 896647.104528611, 236450.50504280243 896647.1045290853, 236450.70502612705 896647.1045661538, 236450.8950352727 896647.10455151, 236451.09504226496 896647.004619154, 236451.29502616415 896647.0045451602, 236451.495033165 896646.9046128155, 236451.69501707237 896646.9045388317, 236451.98504185642 896646.8045177998, 236452.08503323465 896646.8045918898, 236452.38503278492 896646.7045115137, 236452.4849960241 896646.6146128634, 236452.68500362895 896646.5145694735, 236452.97502844752 896646.4145484826, 236453.07498537214 896646.2145722184, 236453.27499299674 896646.1145288511, 236453.47500005542 896646.0145965617, 236453.57501572353 896645.9145901679, 236453.8650405754 896645.8145692154, 236453.96502813968 896645.6245900714, 236454.0650438203 896645.5245836861, 236454.26505148286 896645.4245403472, 236454.46500043583 896645.2245271504, 236454.56503984903 896645.0245513337, 236454.75499034434 896644.9245669397, 236454.85502977102 896644.7245911288, 236454.955017371 896644.5346120087, 236455.05505738995 896644.3345251284, 236455.15501440284 896644.1345488924, 236455.35502153926 896644.0346166596, 236455.45497914602 896643.8345293544, 236455.4550572101 896643.6445876074, 236455.55503855352 896643.3445308749, 236455.64502083807 896643.1446140059, 236455.7450365776 896643.0446076433, 236455.844994204 896642.8445203465, 236455.94498186227 896642.6545412393, 236455.94505365315 896642.3545218684, 236456.04501072317 896642.1545456466, 236456.04505820075 896641.9546067893, 236456.04505442563 896641.7645535353, 236456.53499722155 896625.5245962768, 236456.44505841186 896625.3345210273, 236456.34499683313 896624.9345683034, 236456.24505262508 896624.7345552979, 236456.1450565795 896624.544538975, 236456.0449949762 896624.1445862595, 236455.9450507492 896623.9445732597, 236455.8450240846 896623.744559832, 236455.64503572782 896623.5545804542, 236455.55503129703 896623.1545688096, 236455.3550123216 896622.9545923243, 236455.1549933285 896622.7546158462, 236455.05502152524 896622.4645190423, 236454.85500250958 896622.2645425741, 236454.65504220087 896622.1645359595, 236454.56498968537 896621.9645742653, 236454.36502553252 896621.6745144208, 236454.1650064809 896621.474537971, 236453.96504613466 896621.374531379, 236453.76502705785 896621.1745549405, 236453.47499044432 896620.9745561044, 236453.27505377302 896620.7745801107, 236453.07498283 896620.5846003704, 236452.77503069458 896620.4845197095, 236452.5850445184 896620.3845648766, 236452.28500936084 896620.2845948841, 236452.08504895412 896620.184588346, 236451.7850143558 896620.0845073013, 236451.4950600677 896619.8845089807, 236451.29501663698 896619.784613111, 236450.9950126158 896619.6945292178, 236450.79505217407 896619.5945227136, 236450.50504994832 896619.5945743663, 236450.20501472364 896619.4946044604, 236449.90503827468 896619.4946044222, 236449.71505260604 896619.394538585, 236449.31500137836 896619.3945751691, 236449.11501726892 896619.3945381474, 236448.82501503534 896619.3945898596, 236448.5250385824 896619.3945898851, 236448.32505446998 896619.394552879, 236447.92500324166 896619.3945895424, 236447.73499334767 896619.3946042642, 236415.66501744094 896625.0345532866, 236415.46503349254 896625.0345172222, 236415.17503149895 896625.0345703295, 236415.07501608174 896625.1345772656, 236414.77503988112 896625.1345787314, 236414.5750090669 896625.3345926164, 236414.37502513244 896625.3345565804, 236414.18499225986 896625.4345416358, 236413.985007753 896625.4346166847, 236413.7850524559 896625.5245534047, 236413.58504481212 896625.6245978993, 236413.3850377535 896625.7245313203, 236413.19500490668 896625.8245163998, 236412.99499728408 896625.9245609028, 236412.79498966716 896626.0246054201, 236412.5949826312 896626.1245388637, 236412.49502658122 896626.3245156887, 236412.30499318807 896626.424611873, 236412.1050379407 896626.5145486412, 236412.00499947512 896626.7145250541, 236411.8049918948 896626.8145695911, 236411.60504364356 896627.0145839959, 236411.60502053617 896627.1145534217, 236411.41504708244 896627.3145084099, 236411.2149857607 896627.5045252824, 236411.11502919404 896627.704613208, 236411.01501445184 896627.80450913, 236410.91497545905 896628.0045966321, 236410.7150272678 896628.2046110595, 236410.61504063773 896628.3945908055, 236410.61499445164 896628.5945296629, 236410.51503849248 896628.7945065247, 236410.42499739968 896628.8945651802, 236410.32501836165 896629.1945114707, 236410.22503117548 896629.3846023002, 236410.2249850002 896629.5845411533, 236410.12502906594 896629.7845180223, 236410.02504947776 896630.0845753964, 236410.02500330692 896630.2845142565, 236410.0250083292 896630.474567502, 236410.02504401904 896630.6746178621, 236409.92498259083 896630.9745637334, 236409.92501827917 896631.1746140921, 236409.92502387907 896631.3645562668, 236409.92500079487 896631.4645256969, 236409.92503648726 896631.6645760598, 236410.02504125296 896631.9645582646, 236409.92500292783 896632.1645347087, 236409.9250079512 896632.3545879612, 236410.0250357936 896632.5546007374, 236410.025048968 896632.854509454, 236410.12499436855 896633.0545218065, 236410.22499153198 896633.2445374767, 236410.2250502988 896633.3446184038, 236410.3249725974 896633.6446001921, 236410.42500041283 896633.8446129782, 236410.42503666127 896634.0445522646, 236410.6150511583 896634.2345897815, 236410.71502019308 896634.3345216432, 236410.8150243118 896634.63461494, 236410.91497024032 896634.8345162318, 236411.01502111778 896634.9345595891, 236411.11501822888 896635.1245752748, 236411.31501500797 896635.4245199325, 236411.41498344054 896635.5245628762, 236411.5049776739 896635.6245541687, 236411.70499753102 896635.8245294103, 236411.80504838302 896635.9245727876, 236412.00503755832 896636.1145509204, 236412.20497495652 896636.3145257515, 236412.3050257944 896636.4145691344, 236412.49501210198 896636.514522891, 236412.6950313261 896636.7146092318, 236412.7950234216 896636.7145716889, 236413.09503529832 896636.9145094359, 236413.29499577562 896637.0145148609, 236413.3850130983 896637.0145367488, 236413.58500220405 896637.2045149284, 236413.78504509156 896637.3045208023, 236413.985005548 896637.4045262543, 236414.28503993328 896637.5046056901, 236414.3749753944 896637.5045160851, 236447.53497853666 896646.7045827033, 236447.73502067462 896646.804589546, 236447.92500620228 896646.9045442586, 236448.12498953225 896646.9045812477, 236448.32503165724 896647.004588106, 236448.52501555602 896647.0045140329, 236448.72505767673 896647.1045208996, 236449.01505819586 896647.1045802524, 236449.1150501423 896647.1045432236, 236449.4150254132 896647.1045432293, 236449.61498508794 896647.2045496966, 236449.81505083598 896647.2045871617, 236450.00497754823 896647.2045720674)))",42.319336472500055,-71.05802175199995,0.0002503710000496,0.00056508199998,3396,392.901171998733
17,Dorchester North Burying Ground,Cemeteries & Burying Grounds,3.30419728,"MULTIPOLYGON (((236035.99647200352 896445.3921675365, 236027.08646519072 896416.0022436924, 236023.82643179633 896405.1121935414, 236021.54647357098 896397.392199686, 236018.18642885948 896386.2121730965, 236011.25645230516 896362.462141498, 236007.6964569398 896350.3821491112, 236000.76646779332 896327.5221911991, 235993.83642004308 896304.2621410544, 235977.80646234998 896313.9622241673, 235951.27642798075 896330.2921629639, 235924.1664217611 896345.7321762246, 235896.45638996677 896360.3821376835, 235883.78642044 896366.9122294419, 235883.58639810633 896367.1121472598, 235883.38640633103 896367.1122374028, 235883.2863793313 896367.3122212397, 235883.0864550118 896367.412170116, 235882.8964228367 896367.512169481, 235882.7964468723 896367.702156638, 235882.596439566 896367.8022161857, 235882.49642814594 896367.9022306505, 235882.29642142067 896368.0021791289, 235882.19637835003 896368.3022434411, 235882.09644994338 896368.4021472572, 235881.90641780806 896368.502146649, 235881.80644131743 896368.6922448925, 235881.70643048384 896368.7921482951, 235881.60640298857 896368.9922432295, 235881.5064584954 896369.1922275125, 235881.4064315782 896369.3922113776, 235881.30645568034 896369.582198556, 235881.30644015054 896369.6821679366, 235881.20641324169 896369.8821518017, 235881.1164278213 896370.182156373, 235881.01641645064 896370.2821708648, 235881.01643584445 896370.4722240139, 235880.91640895908 896370.672207889, 235880.81638207514 896370.8721917613, 235880.81643289916 896371.0722420207, 235880.81640185192 896371.2721807874, 235880.81642124976 896371.4622339408, 235880.71639438497 896371.6622178131, 235880.7164296835 896371.9622374531, 235880.7163986441 896372.1621762213, 235880.81637836335 896372.2622115712, 235880.816398333 896372.4521536496, 235880.81644915233 896372.6522039106, 235880.81640201344 896372.9522231356, 235880.916382292 896373.0521474106, 235881.01642890737 896373.2521525646, 235881.01644830557 896373.4422057223, 235881.11639694995 896373.7421798361, 235881.20640207938 896373.8421642911, 235881.20645288617 896374.0422145519, 235881.30641704623 896374.2422192909, 235881.4064483132 896374.332146889, 235881.50639636212 896374.6322320906, 235881.60645904054 896374.7321567932, 235881.60642740194 896374.9322066335, 235881.80640284892 896375.0321969006, 235881.90644941138 896375.2322020687, 235882.09641885583 896375.3221443347, 235882.09645410013 896375.6221639846, 235882.29642951526 896375.7221542615, 235882.49640493 896375.8221445485, 235882.59645146137 896376.0221497251, 235882.6964311038 896376.1221851049, 235882.8964064962 896376.2221754016, 235883.0864422173 896376.4121985722, 235883.1864218472 896376.512233956, 235883.38639722677 896376.6122242699, 235883.58645502917 896376.7122150087, 235891.7964589104 896382.852144885, 235897.44642457896 896387.402162375, 235902.8864516645 896392.2522427512, 235908.1264490477 896397.3022445154, 235913.27645366098 896402.4422074537, 235918.1264640349 896407.7922438318, 235922.8764087249 896413.3321587108, 235927.5264002223 896419.0721715749, 235931.88645638415 896424.8122610415, 235935.93643201713 896430.7521514742, 235938.21640071564 896434.212196068, 235981.46644703572 896419.862170608, 236002.64644181353 896484.5921964213, 236008.08644629823 896484.4922036475, 236023.62647618854 896484.0921726046, 236028.37641500254 896482.5122217515, 236042.8264133947 896477.9622458165, 236045.49647475904 896477.16218167, 236035.99647200352 896445.3921675365)))",42.317206903000056,-71.06373744749996,0.0016230600000426,0.0020054309999864,5839,675.5447418435223
18,Downer Avenue Playground,Playgrounds,0.77917123,"MULTIPOLYGON (((236182.61466614177 895753.1992368766, 236184.29619780983 895752.6532815006, 236173.7489391799 895720.5610570883, 236097.9606612858 895780.8814346157, 236087.61355255506 895792.3255805969, 236078.467838958 895797.9532454378, 236099.6745931146 895811.6805766607, 236182.61466614177 895753.1992368766)))",42.31154402100006,-71.06173662799995,0.0008237540000095,0.0012808220000124,4755,550.1310579664238
19,Quincy/Stanley Play Area,Parks,0.37525126,"MULTIPOLYGON (((235579.71471998392 895719.8549518497, 235552.8766535254 895685.0414112132, 235521.8742909388 895697.718018224, 235556.861708808 895739.072981323, 235579.71471998392 895719.8549518497)))",42.31108400200006,-71.06878294449996,0.0004862520000301,0.0007029270000202,4549,526.2978302185619
20,Deer Street Park,Parks,0.24657505,"MULTIPOLYGON (((236385.93877609898 895685.1667574774, 236383.27600467106 895679.4249573073, 236370.66031172214 895685.0028554512, 236376.51157457626 895698.7574719061, 236363.70704015496 895704.4631439791, 236366.90836907044 895719.1913032593, 236363.58073098195 895719.8649941349, 236365.14080169192 895727.8565048699, 236366.4016738959 895734.2548451964, 236374.97523095994 895728.7350048566, 236394.98683516643 895715.8786304432, 236394.50406482053 895712.6403453128, 236394.1485254101 895709.8283660957, 236393.59622487673 895706.4363237607, 236393.0172105739 895703.2993983714, 236392.37081326303 895700.3903877276, 236391.07794431862 895696.673389239, 236388.42752523138 895690.9200988617, 236385.93877609898 895685.1667574774)))",42.310999277000064,-71.05873330549994,0.0004944060000298,0.0003806870000175,3524,407.7101678808996
21,Savin Hill Beach,"Parkways, Reservations & Beaches",3.43397589,"MULTIPOLYGON (((236856.35511777035 895375.1987337563, 236860.33555865643 895376.8980816487, 236863.4905822902 895378.6650828408, 236867.6377381167 895380.7875126861, 236870.77394592404 895382.116886023, 236874.15671706904 895383.5321943439, 236879.8569098716 895385.6613310098, 236882.93906828525 895386.6841869161, 236886.0538699979 895387.5980266538, 236889.20007088193 895388.4042877465, 236892.3720067716 895389.0982752801, 236895.56603794754 895389.6823028092, 236898.77896082893 895390.1541320134, 236902.00714618227 895390.5140771022, 236905.24409026525 895390.7603267372, 236908.48904422278 895390.8942099167, 236911.7360790971 895390.9143626135, 236914.98214163224 895390.8213241835, 237158.62796872674 895379.5875819679, 237154.51718526843 895361.7956406014, 237041.0266560941 895360.992005746, 236981.94669071355 895361.7820613589, 236955.81668929275 895362.2820565691, 236904.45661227114 895362.6720271553, 236861.39667152741 895347.232076203, 236826.8566025539 895312.8920356131, 236836.1666167445 895218.082015966, 236870.70664980766 895210.8519629496, 236869.02661411132 895197.0019590743, 236828.14667081623 895204.9220388951, 236816.76664030238 895202.0519820367, 236811.22663171412 895226.892013376, 236804.0966048208 895269.4420686078, 236801.9166355626 895302.4019872358, 236802.41660386228 895346.6420325434, 236806.2200247664 895386.2646808033, 236856.35511777035 895375.1987337563)))",42.30725802400005,-71.05146770649995,0.0017437299999869,0.0043313809999858,1645,190.31873614190687
22,Coppens Square,"Malls, Squares & Plazas",0.35705028,"MULTIPOLYGON (((235933.26649968547 895402.4620194164, 235899.0264337667 895394.2420613932, 235895.06649637234 895395.3320619144, 235891.79647407806 895398.7019974145, 235890.9064325657 895402.1620568349, 235891.7964665759 895406.5220387697, 235915.0564565478 895437.592061073, 235918.71643184195 895439.9720287875, 235924.16643245504 895440.9620167685, 235929.20645284705 895437.992019037, 235941.38643601755 895414.6320106958, 235941.386489981 895410.2820141307, 235938.61647387478 895404.8319720062, 235933.26649968547 895402.4620194164)))",42.30841677250007,-71.06437005599997,0.0004194530000063,0.0006130379999831,4802,555.5687361419068
