SPACEID,Name,Avg. Lat,Avg. Long,num_objs,obj1_id,obj2_id,obj3_id,obj4_id,obj5_id,obj6_id,obj7_id,obj8_id,obj9_id,obj10_id,obj1_dist,obj2_dist,obj3_dist,obj4_dist,obj5_dist,obj6_dist,obj7_dist,obj8_dist,obj9_dist,obj10_dist
87,Sherrin Woods I,42.26722554850005,-71.12362809499996,0.0,11.0,10.0,15.0,17.0,16.0,14.0,13.0,12.0,1.0,6.0,8.295950848636139,8.295950848636139,8.967710161422636,8.967710161422636,8.967710161422636,8.967710161422636,8.967710161422636,8.967710161422636,9.754258507821818,9.754258507821818
88,Doyle Playground,42.26095347600005,-71.11163854649996,0.0,11.0,10.0,15.0,17.0,16.0,14.0,13.0,12.0,1.0,6.0,8.968916222367678,8.968916222367678,9.79836502765366,9.79836502765366,9.79836502765366,9.79836502765366,9.79836502765366,9.79836502765366,10.332485833522474,10.332485833522474
89,West Street,42.25690304450006,-71.11636430699997,0.0,11.0,10.0,15.0,17.0,16.0,14.0,13.0,12.0,1.0,6.0,9.474065827204893,9.474065827204893,10.258457635863873,10.258457635863873,10.258457635863873,10.258457635863873,10.258457635863873,10.258457635863873,10.861892145837068,10.861892145837068
90,Dell Rock I,42.260205844500064,-71.12206761449994,0.0,11.0,10.0,15.0,17.0,16.0,14.0,13.0,12.0,1.0,6.0,9.281425645204099,9.281425645204099,9.989002766663777,9.989002766663777,9.989002766663777,9.989002766663777,9.989002766663777,9.989002766663777,10.714188324945793,10.714188324945793
91,Amatucci Playground,42.248564631500045,-71.12643704199996,0.0,11.0,10.0,15.0,17.0,16.0,14.0,13.0,12.0,1.0,6.0,10.647288685085565,10.647288685085565,11.350595104804587,11.350595104804587,11.350595104804587,11.350595104804587,11.350595104804587,11.350595104804587,12.073384632118207,12.073384632118207
92,Moynihan Playground,42.24406469200005,-71.12510547399995,0.0,11.0,10.0,15.0,17.0,16.0,14.0,13.0,12.0,1.0,6.0,10.981540561092489,10.981540561092489,11.709880135641113,11.709880135641113,11.709880135641113,11.709880135641113,11.709880135641113,11.709880135641113,12.39211490877875,12.39211490877875
93,Iacono/Readville Playground,42.23958859400005,-71.13485287549994,0.0,11.0,10.0,15.0,17.0,16.0,14.0,13.0,12.0,1.0,6.0,11.74668437668218,11.74668437668218,12.402053642382887,12.402053642382887,12.402053642382887,12.402053642382887,12.402053642382887,12.402053642382887,13.188087125655692,13.188087125655692
94,Camp Meigs,42.23481143600003,-71.13188803599996,0.0,11.0,10.0,15.0,17.0,16.0,14.0,13.0,12.0,1.0,6.0,12.21985416642423,12.21985416642423,12.910318356059165,12.910318356059165,12.910318356059165,12.910318356059165,12.910318356059165,12.910318356059165,13.642546447564165,13.642546447564165
95,Jeremiah Hurley Memorial Park,42.237452354000055,-71.13236031549997,0.0,11.0,10.0,15.0,17.0,16.0,14.0,13.0,12.0,1.0,6.0,11.978666607354317,11.978666607354317,12.665141162927089,12.665141162927089,12.665141162927089,12.665141162927089,12.665141162927089,12.665141162927089,13.407020857500402,13.407020857500402
96,Stony Brook Recreation Complex,42.248709621000046,-71.13589056149993,0.0,11.0,10.0,15.0,17.0,16.0,14.0,13.0,12.0,1.0,6.0,10.77255202746695,10.77255202746695,11.357864771192071,11.357864771192071,11.357864771192071,11.357864771192071,11.357864771192071,11.357864771192071,12.254418020839305,12.254418020839305
97,Williams Square,42.24605776100006,-71.11491716649996,0.0,11.0,10.0,15.0,17.0,16.0,14.0,13.0,12.0,1.0,6.0,10.696003390472262,10.696003390472262,11.514964340853606,11.514964340853606,11.514964340853606,11.514964340853606,11.514964340853606,11.514964340853606,12.052624131777208,12.052624131777208
98,Dana Avenue Urban Wild I,42.25223478400005,-71.12189599549998,0.0,11.0,10.0,15.0,17.0,16.0,14.0,13.0,12.0,1.0,6.0,10.137502845076583,10.137502845076583,10.886123739829262,10.886123739829262,10.886123739829262,10.886123739829262,10.886123739829262,10.886123739829262,11.541177453414084,11.541177453414084
99,Mother Brook Reservation,42.24568050350007,-71.13881800249999,0.0,11.0,10.0,15.0,17.0,16.0,14.0,13.0,12.0,1.0,6.0,10.954004110062694,10.954004110062694,11.595846851645005,11.595846851645005,11.595846851645005,11.595846851645005,11.595846851645005,11.595846851645005,12.40965769111995,12.40965769111995
100,Mission Hill Playground,42.33308685750004,-71.09918796599996,0.0,11.0,10.0,15.0,17.0,16.0,14.0,13.0,12.0,1.0,6.0,1.099399269810212,1.099399269810212,1.751930807288345,1.751930807288345,1.751930807288345,1.751930807288345,1.751930807288345,1.751930807288345,2.6962012949701584,2.6962012949701584
101,Gibbons Playground,42.33117652450005,-71.09838318299995,0.0,11.0,10.0,15.0,17.0,16.0,14.0,13.0,12.0,1.0,6.0,1.2758315796347406,1.2758315796347406,2.032759116981173,2.032759116981173,2.032759116981173,2.032759116981173,2.032759116981173,2.032759116981173,2.864165181798321,2.864165181798321
102,Mozart Street Playground,42.322382053500064,-71.10449718399994,0.0,11.0,10.0,15.0,17.0,16.0,14.0,13.0,12.0,1.0,6.0,2.340079874580667,2.340079874580667,2.9651824989390536,2.9651824989390536,2.9651824989390536,2.9651824989390536,2.9651824989390536,2.9651824989390536,3.912464398759362,3.912464398759362
103,Beecher Street Play Area,42.31820093000008,-71.10689273999995,0.0,11.0,10.0,15.0,17.0,16.0,14.0,13.0,12.0,1.0,6.0,2.869810219951323,2.869810219951323,3.465790901835936,3.465790901835936,3.465790901835936,3.465790901835936,3.465790901835936,3.465790901835936,4.432852154008328,4.432852154008328
104,Lawrence Farm,42.30377797550005,-71.13665300849996,0.0,11.0,10.0,15.0,17.0,16.0,14.0,13.0,12.0,1.0,6.0,5.437607237716836,5.437607237716836,5.549083633069528,5.549083633069528,5.549083633069528,5.549083633069528,5.549083633069528,5.549083633069528,7.03446130888799,7.03446130888799
105,Soldier's Monument,42.30944218100007,-71.11584899299996,0.0,11.0,10.0,15.0,17.0,16.0,14.0,13.0,12.0,1.0,6.0,4.075131512417212,4.075131512417212,4.553616439664789,4.553616439664789,4.553616439664789,4.553616439664789,4.553616439664789,4.553616439664789,5.642825775057338,5.642825775057338
106,English H.S. Athletic Fields,42.307208223500055,-71.10790310799996,0.0,11.0,10.0,15.0,17.0,16.0,14.0,13.0,12.0,1.0,6.0,3.8362903762362883,3.8362903762362883,4.5288177871479665,4.5288177871479665,4.5288177871479665,4.5288177871479665,4.5288177871479665,4.5288177871479665,5.349168539381552,5.349168539381552
107,Johnson Park II,42.311164496500055,-71.10749783199995,0.0,11.0,10.0,15.0,17.0,16.0,14.0,13.0,12.0,1.0,6.0,3.5558010173761248,3.5558010173761248,4.229042496698942,4.229042496698942,4.229042496698942,4.229042496698942,4.229042496698942,4.229042496698942,5.0821005369825345,5.0821005369825345
108,Johnson Park I,42.31160160300004,-71.10793963899994,0.0,11.0,10.0,15.0,17.0,16.0,14.0,13.0,12.0,1.0,6.0,3.4984716223415147,3.4984716223415147,4.1441924510759875,4.1441924510759875,4.1441924510759875,4.1441924510759875,4.1441924510759875,4.1441924510759875,5.030787863313449,5.030787863313449
109,Mahoney Square,42.32192037500008,-71.10988524449996,0.0,11.0,10.0,15.0,17.0,16.0,14.0,13.0,12.0,1.0,6.0,2.6780842496399004,2.6780842496399004,3.1042588682283814,3.1042588682283814,3.1042588682283814,3.1042588682283814,3.1042588682283814,3.1042588682283814,4.269985836198324,4.269985836198324
110,Back of the Hill Urban Wild,42.329838694000046,-71.11007305099997,0.0,11.0,10.0,15.0,17.0,16.0,14.0,13.0,12.0,1.0,6.0,2.027943702117127,2.027943702117127,2.1758984416678167,2.1758984416678167,2.1758984416678167,2.1758984416678167,2.1758984416678167,2.1758984416678167,3.6146023710184605,3.6146023710184605
111,Thetford/Evans Playground,42.28323892950005,-71.07779488749995,0.0,10.0,11.0,20.0,1.0,2.0,3.0,4.0,5.0,6.0,17.0,6.389000646694785,6.389000646694785,7.061687868124605,7.4416189518066655,7.4416189518066655,7.4416189518066655,7.4416189518066655,7.4416189518066655,7.4416189518066655,7.58716706552014
112,Woodhaven,42.27193283450004,-71.09607649399996,0.0,11.0,10.0,15.0,17.0,16.0,14.0,13.0,12.0,20.0,1.0,7.592097790876888,7.592097790876888,8.572364999272388,8.572364999272388,8.572364999272388,8.572364999272388,8.572364999272388,8.572364999272388,8.772152377868231,8.858271873367517
113,Gladeside I,42.27436287200004,-71.08710851799995,0.0,11.0,10.0,20.0,15.0,17.0,16.0,14.0,13.0,12.0,1.0,7.162975538651732,7.162975538651732,8.090185607954439,8.252889322756882,8.252889322756882,8.252889322756882,8.252889322756882,8.252889322756882,8.252889322756882,8.330657079199307
114,Willowwood Rock,42.285474469000064,-71.08607444599994,0.0,11.0,10.0,20.0,15.0,17.0,16.0,14.0,13.0,12.0,1.0,6.076302764318925,6.076302764318925,7.058761462716295,7.185265915417976,7.185265915417976,7.185265915417976,7.185265915417976,7.185265915417976,7.185265915417976,7.24482622350829
115,Msgr. Francis A. Ryan Park,42.270017307000046,-71.08545282099996,0.0,11.0,10.0,20.0,15.0,17.0,16.0,14.0,13.0,12.0,1.0,7.741070784747313,7.741070784747313,8.607552453395211,8.83381900345377,8.83381900345377,8.83381900345377,8.83381900345377,8.83381900345377,8.83381900345377,8.895272004114236
116,Walker Playground,42.27800456600005,-71.08952794399997,0.0,11.0,10.0,20.0,15.0,17.0,16.0,14.0,13.0,12.0,1.0,6.822108481880828,6.822108481880828,7.860313417897834,7.884557054378607,7.884557054378607,7.884557054378607,7.884557054378607,7.884557054378607,7.884557054378607,8.025136903379233
117,Kennedy Playground,42.26535889850004,-71.09607414599995,0.0,11.0,10.0,15.0,17.0,16.0,14.0,13.0,12.0,20.0,1.0,8.33634107639932,8.33634107639932,9.320301762008569,9.320301762008569,9.320301762008569,9.320301762008569,9.320301762008569,9.320301762008569,9.450363871785742,9.588785804076151
118,Forest Hills Cemetery,42.29444444150008,-71.10566937349998,0.0,11.0,10.0,15.0,17.0,16.0,14.0,13.0,12.0,1.0,6.0,4.66196625715419,4.66196625715419,5.47549369020308,5.47549369020308,5.47549369020308,5.47549369020308,5.47549369020308,5.47549369020308,6.097047806956101,6.097047806956101
119,Walter Street Cemetery,42.29317381550004,-71.12988359449997,0.0,11.0,10.0,15.0,17.0,16.0,14.0,13.0,12.0,1.0,6.0,6.227205106524818,6.227205106524818,6.613846944622919,6.613846944622919,6.613846944622919,6.613846944622919,6.613846944622919,6.613846944622919,7.794627160958397,7.794627160958397
120,Pagel Playground,42.28917269400006,-71.11881044049994,0.0,11.0,10.0,15.0,17.0,16.0,14.0,13.0,12.0,1.0,6.0,6.117004315088662,6.117004315088662,6.723071998955535,6.723071998955535,6.723071998955535,6.723071998955535,6.723071998955535,6.723071998955535,7.6238818934596955,7.6238818934596955
121,Parkman Playground,42.29596792750005,-71.11311762499994,0.0,11.0,10.0,15.0,17.0,16.0,14.0,13.0,12.0,1.0,6.0,5.256493188699005,5.256493188699005,5.926412269425887,5.926412269425887,5.926412269425887,5.926412269425887,5.926412269425887,5.926412269425887,6.750194343009164,6.750194343009164
122,Fallon Field,42.28757174900005,-71.13524941649996,0.0,11.0,10.0,15.0,17.0,16.0,14.0,13.0,12.0,1.0,6.0,6.91768144989908,6.91768144989908,7.302182193368306,7.302182193368306,7.302182193368306,7.302182193368306,7.302182193368306,7.302182193368306,8.481747601771632,8.481747601771632
123,Poplar Street Play Area,42.28077807700004,-71.12642474249998,0.0,11.0,10.0,15.0,17.0,16.0,14.0,13.0,12.0,1.0,6.0,7.280644401686783,7.280644401686783,7.840021783214509,7.840021783214509,7.840021783214509,7.840021783214509,7.840021783214509,7.840021783214509,8.793309904376995,8.793309904376995
124,Delano Park,42.280005508000045,-71.12607115099996,0.0,11.0,10.0,15.0,17.0,16.0,14.0,13.0,12.0,1.0,6.0,7.287795971142602,7.287795971142602,7.8636303441105655,7.8636303441105655,7.8636303441105655,7.8636303441105655,7.8636303441105655,7.8636303441105655,8.79462100088765,8.79462100088765
125,Toll Gate Cemetery,42.29479338950006,-71.11738631099996,0.0,11.0,10.0,15.0,17.0,16.0,14.0,13.0,12.0,1.0,6.0,5.518752183385779,5.518752183385779,6.116532339679362,6.116532339679362,6.116532339679362,6.116532339679362,6.116532339679362,6.116532339679362,7.033504674967911,7.033504674967911
126,Dudley Town Common,42.32572453800003,-71.07533451399996,0.0,10.0,11.0,1.0,2.0,3.0,4.0,5.0,6.0,20.0,17.0,1.8719661778868129,1.8719661778868129,2.6331796801921845,2.6331796801921845,2.6331796801921845,2.6331796801921845,2.6331796801921845,2.6331796801921845,2.7252949756123406,3.334721430667205
127,King Street Play Area,42.33032914150005,-71.09278129049994,0.0,11.0,10.0,15.0,17.0,16.0,14.0,13.0,12.0,1.0,6.0,1.1587541924518763,1.1587541924518763,2.2454513973355144,2.2454513973355144,2.2454513973355144,2.2454513973355144,2.2454513973355144,2.2454513973355144,2.6600367420026583,2.6600367420026583
128,Jeep Jones Park,42.330708266000045,-71.09222258699995,0.0,11.0,10.0,15.0,17.0,16.0,14.0,13.0,12.0,1.0,6.0,1.0602829100263524,1.0602829100263524,2.172365126249715,2.172365126249715,2.172365126249715,2.172365126249715,2.172365126249715,2.172365126249715,2.5491543136506714,2.5491543136506714
129,Linwood Park,42.328530744000034,-71.09469041599996,0.0,11.0,10.0,15.0,17.0,16.0,14.0,13.0,12.0,1.0,6.0,1.3998329443746005,1.3998329443746005,2.3904312120492293,2.3904312120492293,2.3904312120492293,2.3904312120492293,2.3904312120492293,2.3904312120492293,2.9198325267579905,2.9198325267579905
130,Kittredge Park,42.32808111750006,-71.09252923499997,0.0,11.0,10.0,15.0,17.0,16.0,14.0,13.0,12.0,1.0,6.0,1.3865405722288173,1.3865405722288173,2.481348454522649,2.481348454522649,2.481348454522649,2.481348454522649,2.481348454522649,2.481348454522649,2.855709535225509,2.855709535225509
131,Rockledge Street Urban Wild,42.32644803850005,-71.09017762499994,0.0,11.0,10.0,15.0,17.0,16.0,14.0,13.0,12.0,1.0,6.0,1.5286485303434045,1.5286485303434045,2.699124638845403,2.699124638845403,2.699124638845403,2.699124638845403,2.699124638845403,2.699124638845403,2.926150063723007,2.926150063723007
132,St James Street Park,42.32692187050006,-71.08514652649998,0.0,10.0,11.0,1.0,2.0,3.0,4.0,5.0,6.0,17.0,16.0,1.5053654910663292,1.5053654910663292,2.7197838223021087,2.7197838223021087,2.7197838223021087,2.7197838223021087,2.7197838223021087,2.7197838223021087,2.839125139461514,2.839125139461514
133,Malcolm X Park I,42.32173362550006,-71.08924205799997,0.0,11.0,10.0,15.0,17.0,16.0,14.0,13.0,12.0,1.0,6.0,1.906334089878612,1.906334089878612,3.08161181829061,3.08161181829061,3.08161181829061,3.08161181829061,3.08161181829061,3.08161181829061,3.2473219818892236,3.2473219818892236
134,Horatio Harris Park,42.31860300400004,-71.09003208449997,0.0,11.0,10.0,15.0,17.0,16.0,14.0,13.0,12.0,1.0,6.0,2.373113353004031,2.373113353004031,3.5067919403879286,3.5067919403879286,3.5067919403879286,3.5067919403879286,3.5067919403879286,3.5067919403879286,3.7006126500893988,3.7006126500893988
135,Trotter School Playground,42.31514597100005,-71.08873768449996,0.0,11.0,10.0,15.0,17.0,16.0,14.0,13.0,12.0,1.0,6.0,2.76691494122796,2.76691494122796,3.9166415125384715,3.9166415125384715,3.9166415125384715,3.9166415125384715,3.9166415125384715,3.9166415125384715,4.046225076649149,4.046225076649149
136,Crawford Street Playground,42.31547495250007,-71.09266835549994,0.0,11.0,10.0,15.0,17.0,16.0,14.0,13.0,12.0,1.0,6.0,2.715974660793152,2.715974660793152,3.780755344271097,3.780755344271097,3.780755344271097,3.780755344271097,3.780755344271097,3.780755344271097,4.071111088549243,4.071111088549243
137,Father Jack Play Area,42.31448884900007,-71.09417351399998,0.0,11.0,10.0,15.0,17.0,16.0,14.0,13.0,12.0,1.0,6.0,2.893597949256268,2.893597949256268,3.910135282810929,3.910135282810929,3.910135282810929,3.910135282810929,3.910135282810929,3.910135282810929,4.276781061075208,4.276781061075208
138,Flaherty Playground,42.31166498400003,-71.10433970549997,0.0,11.0,10.0,15.0,17.0,16.0,14.0,13.0,12.0,1.0,6.0,3.401315977014378,3.401315977014378,4.146811552372756,4.146811552372756,4.146811552372756,4.146811552372756,4.146811552372756,4.146811552372756,4.90078897068875,4.90078897068875
139,Marcella Playground,42.32287224700008,-71.09620288499994,0.0,11.0,10.0,15.0,17.0,16.0,14.0,13.0,12.0,1.0,6.0,1.9551461315614398,1.9551461315614398,2.88233578134286,2.88233578134286,2.88233578134286,2.88233578134286,2.88233578134286,2.88233578134286,3.4548540221629223,3.4548540221629223
140,Highland Park,42.32521874150004,-71.09492456749996,0.0,11.0,10.0,15.0,17.0,16.0,14.0,13.0,12.0,1.0,6.0,1.6881020867545087,1.6881020867545087,2.6589921588412886,2.6589921588412886,2.6589921588412886,2.6589921588412886,2.6589921588412886,2.6589921588412886,3.189766726559247,3.189766726559247
141,Cedar Square,42.32481831150005,-71.08954577999998,0.0,11.0,10.0,15.0,17.0,16.0,14.0,13.0,12.0,1.0,6.0,1.707723265707859,1.707723265707859,2.891019194904436,2.891019194904436,2.891019194904436,2.891019194904436,2.891019194904436,2.891019194904436,3.067875947952703,3.067875947952703
142,Elm Hill Park,42.31292516950003,-71.08213526149999,0.0,10.0,11.0,1.0,2.0,3.0,4.0,5.0,6.0,20.0,17.0,3.105832949317202,3.105832949317202,4.205394608469264,4.205394608469264,4.205394608469264,4.205394608469264,4.205394608469264,4.205394608469264,4.231522845847928,4.365093528304495
143,Quincy Street Play Area,42.31472198450004,-71.07972195349998,0.0,10.0,11.0,20.0,1.0,2.0,3.0,4.0,5.0,6.0,17.0,2.9283052655304624,2.9283052655304624,3.9581226877811937,3.964050097344541,3.964050097344541,3.964050097344541,3.964050097344541,3.964050097344541,3.964050097344541,4.24711657202743
144,Howes Playground,42.324285288000056,-71.07871064449995,0.0,10.0,11.0,1.0,2.0,3.0,4.0,5.0,6.0,20.0,17.0,1.9357126592578597,1.9357126592578597,2.8723580776543374,2.8723580776543374,2.8723580776543374,2.8723580776543374,2.8723580776543374,2.8723580776543374,3.057297736681184,3.354709114665112
145,Little Scobie Playground,42.322747562000046,-71.08072187549996,0.0,10.0,11.0,1.0,2.0,3.0,4.0,5.0,6.0,20.0,17.0,2.0497469748276376,2.0497469748276376,3.080855549594906,3.080855549594906,3.080855549594906,3.080855549594906,3.080855549594906,3.080855549594906,3.3090702055047707,3.423274853185812
146,Erie/Ellington Playground,42.30133707750005,-71.08342471299994,0.0,10.0,11.0,20.0,1.0,2.0,3.0,4.0,5.0,6.0,17.0,4.3478976264383045,4.3478976264383045,5.387187059983875,5.4813466255877445,5.4813466255877445,5.4813466255877445,5.4813466255877445,5.4813466255877445,5.4813466255877445,5.539174712304536
147,Puddingstone Park,42.30522708950005,-71.08374539749997,0.0,10.0,11.0,20.0,1.0,2.0,3.0,4.0,5.0,6.0,17.0,3.904604761372427,3.904604761372427,5.0353178006400485,5.05466627290139,5.05466627290139,5.05466627290139,5.05466627290139,5.05466627290139,5.05466627290139,5.1006316810868055
148,Bynoe Park,42.32953086850006,-71.07655408149995,0.0,10.0,11.0,1.0,2.0,3.0,4.0,5.0,6.0,20.0,17.0,1.5166553549225115,1.5166553549225115,2.260712171275258,2.260712171275258,2.260712171275258,2.260712171275258,2.260712171275258,2.260712171275258,2.5447389660781505,2.9886150865333807
149,Buena Vista,42.32355593750006,-71.08335593449996,0.0,10.0,11.0,1.0,2.0,3.0,4.0,5.0,6.0,17.0,16.0,1.8998983844124746,1.8998983844124746,3.0241328457131904,3.0241328457131904,3.0241328457131904,3.0241328457131904,3.0241328457131904,3.0241328457131904,3.2338347699928667,3.2338347699928667
150,Madison Park H.S. Athletic Fields,42.33251385950004,-71.08685217599995,0.0,10.0,11.0,1.0,2.0,3.0,4.0,5.0,6.0,17.0,16.0,0.7692086623197811,0.7692086623197811,2.106980983416679,2.106980983416679,2.106980983416679,2.106980983416679,2.106980983416679,2.106980983416679,2.150853798765838,2.150853798765838
151,Dennis Street Park,42.32244572100007,-71.07485171649995,0.0,10.0,11.0,20.0,1.0,2.0,3.0,4.0,5.0,6.0,17.0,2.2805719453985405,2.2805719453985405,3.030861923020205,3.084816886715972,3.084816886715972,3.084816886715972,3.084816886715972,3.084816886715972,3.084816886715972,3.7190372349263905
152,Holborn Street Playlot,42.31535749750006,-71.08260841649994,0.0,10.0,11.0,1.0,2.0,3.0,4.0,5.0,6.0,20.0,17.0,2.820500616713667,2.820500616713667,3.9399589434750473,3.9399589434750473,3.9399589434750473,3.9399589434750473,3.9399589434750473,3.9399589434750473,4.048939478587279,4.0955811681513365
153,Medal of Honor Park,42.33655968400007,-71.03233982599994,0.0,20.0,18.0,19.0,7.0,6.0,1.0,4.0,3.0,2.0,5.0,1.7563215629756548,1.9875989367536604,1.9875989367536604,3.2793007190019257,3.747346833160872,3.747346833160872,3.747346833160872,3.747346833160872,3.747346833160872,3.747346833160872
154,Christopher Lee Playground,42.33770527300004,-71.03181776499997,0.0,20.0,18.0,19.0,7.0,6.0,1.0,4.0,3.0,2.0,5.0,1.7158352369363934,1.9064564391440142,1.9064564391440142,3.205390094974196,3.71054732064983,3.71054732064983,3.71054732064983,3.71054732064983,3.71054732064983,3.71054732064983
155,Hawes Burying Ground,42.33431782550005,-71.03451797649996,0.0,20.0,18.0,19.0,7.0,6.0,1.0,4.0,3.0,2.0,5.0,1.8239752653371273,2.2206527088659485,2.2206527088659485,3.469959202392939,3.7800651814095563,3.7800651814095563,3.7800651814095563,3.7800651814095563,3.7800651814095563,3.7800651814095563
156,Union Burying Ground,42.33410216200008,-71.03451242899996,0.0,20.0,18.0,19.0,7.0,6.0,1.0,4.0,3.0,2.0,5.0,1.8415941262415823,2.247043639230227,2.247043639230227,3.494063763815795,3.794036840691777,3.794036840691777,3.794036840691777,3.794036840691777,3.794036840691777,3.794036840691777
157,Dorchester Heights NHS,42.33287170550005,-71.04622996199998,0.0,20.0,19.0,18.0,6.0,1.0,4.0,3.0,2.0,5.0,7.0,1.2992493257845952,2.1388964995419,2.1388964995419,3.012987625864605,3.012987625864605,3.012987625864605,3.012987625864605,3.012987625864605,3.012987625864605,3.1518083925955525
158,Flaherty Park,42.34188132700004,-71.05305645249996,1.0,20.0,18.0,19.0,6.0,1.0,4.0,3.0,2.0,5.0,7.0,0.2526171391619366,1.3585145581161207,1.3585145581161207,2.0362015096325266,2.0362015096325266,2.0362015096325266,2.0362015096325266,2.0362015096325266,2.0362015096325266,2.090012955400407
159,Buckley Playground,42.33934715750004,-71.04912424699995,0.0,20.0,18.0,19.0,7.0,6.0,1.0,4.0,3.0,2.0,5.0,0.5671604743308566,1.497704787088009,1.497704787088009,2.4186954436766004,2.431821096960063,2.431821096960063,2.431821096960063,2.431821096960063,2.431821096960063,2.431821096960063
160,Ronan Park,42.304354493000034,-71.06263071199996,0.0,20.0,10.0,11.0,1.0,2.0,3.0,4.0,5.0,6.0,19.0,4.387050818048462,4.392450677750032,4.392450677750032,5.077568495611741,5.077568495611741,5.077568495611741,5.077568495611741,5.077568495611741,5.077568495611741,5.45006595173429
161,Mt. Bowdoin Green,42.30247211900004,-71.07611388049995,0.0,10.0,11.0,20.0,1.0,2.0,3.0,4.0,5.0,6.0,17.0,4.319435388592567,4.319435388592567,5.0123054276882595,5.308288907548434,5.308288907548434,5.308288907548434,5.308288907548434,5.308288907548434,5.308288907548434,5.608048393365716
162,Byrne Playground,42.30091764800005,-71.05240549899995,0.0,20.0,10.0,11.0,19.0,18.0,1.0,2.0,3.0,4.0,5.0,4.772297647921497,5.2878989100110605,5.2878989100110605,5.751187319271187,5.751187319271187,5.7753534752369635,5.7753534752369635,5.7753534752369635,5.7753534752369635,5.7753534752369635
163,Doherty/Gibson Playground,42.29728354000005,-71.06185766649998,0.0,20.0,10.0,11.0,1.0,2.0,3.0,4.0,5.0,6.0,19.0,5.163206134578968,5.196879399797004,5.196879399797004,5.916449231951305,5.916449231951305,5.916449231951305,5.916449231951305,5.916449231951305,5.916449231951305,6.200947876927437
164,Wellesley Park,42.29601162700004,-71.06577711399996,0.0,10.0,11.0,20.0,1.0,2.0,3.0,4.0,5.0,6.0,19.0,5.232121448115041,5.232121448115041,5.4133840904833646,6.03911769267551,6.03911769267551,6.03911769267551,6.03911769267551,6.03911769267551,6.03911769267551,6.473708311846175
165,McMorrow Playground,42.29575340800005,-71.05107535349995,0.0,20.0,10.0,11.0,19.0,18.0,1.0,2.0,3.0,4.0,5.0,5.27598439223745,5.7350325747062305,5.7350325747062305,6.247743917989792,6.247743917989792,6.268689023873967,6.268689023873967,6.268689023873967,6.268689023873967,6.268689023873967
166,Hemenway Playground,42.29139655850005,-71.05618519649997,0.0,20.0,10.0,11.0,1.0,2.0,3.0,4.0,5.0,6.0,19.0,5.798465290374266,6.014927365287787,6.014927365287787,6.680822331577236,6.680822331577236,6.680822331577236,6.680822331577236,6.680822331577236,6.680822331577236,6.79465068593601
167,Rev. Loesch Family Park,42.29066793950005,-71.06650416499997,0.0,10.0,11.0,20.0,1.0,2.0,3.0,4.0,5.0,6.0,19.0,5.785707713079972,5.785707713079972,6.001412615836709,6.629853876865903,6.629853876865903,6.629853876865903,6.629853876865903,6.629853876865903,6.629853876865903,7.054835941585823
168,Codman Burying Ground,42.28937895000007,-71.07470859849997,0.0,10.0,11.0,20.0,1.0,2.0,3.0,4.0,5.0,6.0,17.0,5.747178357911437,5.747178357911437,6.30131077219079,6.733598104089852,6.733598104089852,6.733598104089852,6.733598104089852,6.733598104089852,6.733598104089852,6.9952119667329224
169,Walsh Playground,42.27695911800004,-71.07079706499997,0.0,10.0,11.0,20.0,1.0,2.0,3.0,4.0,5.0,6.0,17.0,7.13090379143881,7.13090379143881,7.5136000806135685,8.081591395804956,8.081591395804956,8.081591395804956,8.081591395804956,8.081591395804956,8.081591395804956,8.374596572045775
170,Dorchester South Burying Ground,42.27860808500006,-71.06708067249997,0.0,10.0,11.0,20.0,1.0,2.0,3.0,4.0,5.0,6.0,17.0,7.068932478016142,7.068932478016142,7.330559107889178,7.967119776279305,7.967119776279305,7.967119776279305,7.967119776279305,7.967119776279305,7.967119776279305,8.353502483934985
171,Dorchester Park,42.27707970850005,-71.06404367899995,0.0,10.0,11.0,20.0,1.0,2.0,3.0,4.0,5.0,6.0,19.0,7.159208818813425,7.159208818813425,7.248079292369577,7.984976879984585,7.984976879984585,7.984976879984585,7.984976879984585,7.984976879984585,7.984976879984585,8.265684153524948
172,Gallivan/Hallet Circle,42.28441461750006,-71.04620058399996,0.0,20.0,10.0,11.0,19.0,18.0,1.0,2.0,3.0,4.0,5.0,6.644609651117505,7.126924781861938,7.126924781861938,7.571402964315181,7.571402964315181,7.694143908295294,7.694143908295294,7.694143908295294,7.694143908295294,7.694143908295294
173,Toohig Playground,42.28416240800004,-71.04992707899996,0.0,20.0,10.0,11.0,19.0,18.0,1.0,2.0,3.0,4.0,5.0,6.60769504671807,6.958104237408273,6.958104237408273,7.563973665597619,7.563973665597619,7.582359926366493,7.582359926366493,7.582359926366493,7.582359926366493,7.582359926366493
174,Martin/Hilltop Playground,42.27961825600005,-71.05317375299998,0.0,20.0,10.0,11.0,1.0,2.0,3.0,4.0,5.0,6.0,19.0,7.13095916944564,7.3270135217327965,7.3270135217327965,8.032449143669764,8.032449143669764,8.032449143669764,8.032449143669764,8.032449143669764,8.032449143669764,8.104308758704157
175,10 Josephine Street Garden,42.30056386850004,-71.06547902749998,0.0,10.0,11.0,20.0,1.0,2.0,3.0,4.0,5.0,6.0,19.0,4.826157195557867,4.826157195557867,4.9629080610160266,5.594805246560358,5.594805246560358,5.594805246560358,5.594805246560358,5.594805246560358,5.594805246560358,6.0277870323041425
