SPACEID,Name,Avg. Lat,Avg. Long,num_objs,obj1_id,obj2_id,obj3_id,obj4_id,obj5_id,obj6_id,obj7_id,obj8_id,obj9_id,obj10_id,obj11_id,obj12_id,obj13_id,obj14_id,obj15_id,obj16_id,obj17_id,obj18_id,obj19_id,obj20_id,obj1_dist,obj2_dist,obj3_dist,obj4_dist,obj5_dist,obj6_dist,obj7_dist,obj8_dist,obj9_dist,obj10_dist,obj11_dist,obj12_dist,obj13_dist,obj14_dist,obj15_dist,obj16_dist,obj17_dist,obj18_dist,obj19_dist,obj20_dist
436,Raymond V. Mellone Park I,42.360778058500046,-71.12731123149996,3,A32040,A32011,A32019,A32052,A32006,A32005,A32012,A32001,A32002,D32035,A32045,A32017,D32001,D32034,A32003,D32054,B32060,D32028,A32008,D32032,0.07197560168681441,0.347503489672297,0.37705016603225133,0.7936372957810454,0.7964607411140153,0.8203856846880964,0.9362062881588109,1.1266991590017708,1.1662892243010128,1.2231070169611238,1.2269022864462962,1.3106919469952978,1.5987744557997883,1.685343217887282,1.897221351527008,2.117300394256552,2.244654722659791,2.2607619463795667,2.3064395193144462,2.4875802744509348
437,General Edward O. Gourdin African-American Veterans Memorial Park,42.32891998600007,-71.08569869149997,2,B32017,B32055,B32026,B32064,B32059,C32001,B32002,C32005,D32059,B32023,C32015,D32061,C32056,Z32997,B32062,B32022,B32021,E32006,C32004,E32011,0.16069234184910258,0.3498037214447541,0.5499919869171229,0.5744538433844345,0.6601336232235259,0.7955583565461378,0.8006409046807335,0.8578504546748212,0.8608366428752705,0.9083000565656142,0.9147959389407067,0.9685100147401188,1.0782658452120786,1.1713216407037694,1.1742299582559312,1.2294879096778595,1.265415145602162,1.3249341172537326,1.3358507324098687,1.3432775741028227
438,Elliot Norton Park,42.34919250750005,-71.06596056299995,10,D32048,D32011,D32042,D32043,C32025,D32019,C32057,D32007,C32000,D32049,D32015,D32013,C32035,D32014,D32024,A32042,D32002,D32017,C32003,B32056,0.025254305874881387,0.16738446429709836,0.27325413540595256,0.2808005810912996,0.3792079593737661,0.40452721106716505,0.4221795930702699,0.43150009404543155,0.4847063476202755,0.4949917225785843,0.5492137895586896,0.5921794887797401,0.6247354844188336,0.6341354243197876,0.7708241584310923,0.8338396975718754,0.8355323357463194,0.8473758902823504,0.8502562133992567,0.8626442749545344
439,Bay Village Neighborhood Park,42.34951692800004,-71.06680458799997,8,D32048,D32011,D32042,D32043,D32007,D32049,D32019,C32025,C32000,C32057,D32013,D32015,D32014,C32035,D32024,C32003,D32017,D32005,B32056,D32002,0.13061972392158308,0.16943095050539195,0.25825407891551666,0.3752746980471382,0.4003889674456697,0.45035324427775464,0.4515004362749923,0.48382849844095316,0.5033895557919714,0.5199304842869581,0.5507235807346452,0.6336101126626036,0.6531607193112429,0.7256531671707829,0.7565389066269892,0.8093872104147188,0.8228942693831138,0.8608877469583598,0.8844949138420274,0.8856693331491369
440,Beauford Play Area,42.31588729000006,-71.07569784449996,0,B32022,B32029,B32028,C32015,B32031,C32037,B32027,C32022,B32023,C32111,C32027,C32030,B32017,C32102,E32011,C32033,E32004,C32064,B32055,B32026,0.5798342528923363,0.7154873344595665,0.9713399894399581,1.0314781413824294,1.2222373037222363,1.3254407750710437,1.3256676043928401,1.3926738632160307,1.40497987482915,1.407097057546385,1.5007706339146896,1.5764054893192736,1.6684773261272285,1.7105469749655666,1.7312149246332207,1.8682430772587106,1.8716260117747787,1.8717539317212923,1.9004854471922212,1.9136926094940334
441,Children's Park,42.31063003950007,-71.07816011749998,2,B32028,B32029,C32037,C32111,B32022,C32030,B32031,C32027,B32027,C32102,B32023,C32015,E32004,E32011,C32041,C32099,C32043,C32033,C32022,C32110,0.3638183466000203,0.42023196720047123,0.7068682058450233,0.7997045823998875,0.8489058569245995,0.9756005403495625,1.0893004632366456,1.1334612295059772,1.3051866739828821,1.4680186722784279,1.5848489754247364,1.6281432328113035,1.7500455045832648,1.7580386469103189,1.8594187516330645,1.8619790211866993,1.913784647835763,1.9700581027563133,2.003886062858809,2.0172215592276532
442,Winthrop Playground,42.31750587150006,-71.07598495099995,1,B32022,C32015,B32029,B32028,C32022,B32027,B32023,B32031,C32037,B32017,C32027,C32111,E32011,C32030,B32026,C32102,B32055,C32064,E32004,C32005,0.49230686322497014,0.81673876291744,0.8600408623542692,1.0841443232138777,1.2211044612222604,1.2694928499902502,1.302540999688085,1.3454383173263247,1.4589506561291439,1.460860638000971,1.5263216459692324,1.5447897895692568,1.6545485209230113,1.679561975304048,1.6972470059404232,1.6990584440032162,1.7186958038945521,1.8250365824154906,1.827406304190914,1.9137654238273805
443,Denton Square,42.31356190450006,-71.07244620549997,1,B32029,B32031,B32028,B32022,C32037,C32111,C32015,C32022,C32030,C32033,B32027,C32027,C32064,B32023,C32041,C32108,C32013,C32102,B32017,E32011,0.43810218759419106,0.8625914654619967,0.9321414954941448,0.9350703468209167,1.1861451067948037,1.2406660849348525,1.3191290939459936,1.5166391936777361,1.5373686657420014,1.5496914682685048,1.63258943818874,1.6688906476638377,1.7145421971533368,1.7634521050607004,1.8133730937260346,1.8453262545467053,1.89000029774628,1.9439219236688765,2.025127291142108,2.0578816773918183
444,Ceylon Park,42.31030520650006,-71.07394872549997,1,B32029,B32028,C32037,B32031,C32111,B32022,C32030,C32027,C32041,C32033,C32015,B32027,C32108,C32102,C32022,B32023,C32064,C32110,E32009,C32043,0.04649937682399147,0.5218997540966519,0.7084591321125384,0.709707790663436,0.7561560684579363,1.0190584483393397,1.0920916102064722,1.4117100014224218,1.5279330498421428,1.557896487289534,1.5713239498057254,1.6015135743596391,1.7168799098029863,1.76270935370752,1.813429533248162,1.8254828135840855,1.9129223590801145,1.9264781613939455,1.946110099694722,1.9488793009168057
445,Hannon Playground,42.31951535250005,-71.07152251899998,0,C32015,C32022,B32022,B32029,B32031,C32064,B32028,B32017,B32023,C32013,B32026,B32027,C32033,C32037,C32005,C32111,B32055,C32061,D32059,C32027,0.6706203827209332,0.8259115024443553,0.8559956182837423,1.0483478215896616,1.336810418895935,1.4230479526482058,1.456383065731461,1.4954060411308723,1.5811575441668793,1.6179840363282405,1.631360983201003,1.6467694967855364,1.708852502514187,1.7695292875679867,1.78453659618571,1.8349021580505709,1.8470244156887736,1.8501804901909351,1.9029519579076388,1.9640103976605965
446,Portal Park,42.366238243000055,-71.06037335249997,3,A32053,A32025,D32022,D32010,D32021,D32000,D32009,B32032,D32057,D32006,B32008,B32061,D32039,D32038,B32004,B32056,D32016,D32020,A32013,A32023,0.1709425196723778,0.2938253954581916,0.30694038242479516,0.5032598534237661,0.5967080926073761,0.6535624859482809,0.6679758359003626,0.6885578275992681,0.7318565401421966,0.7973988566944824,0.8221247077458104,0.8379289936704394,0.9573780682723222,0.980793101877609,1.0199970110735723,1.0386728444200881,1.04557744101627,1.0775494189501877,1.1094948612395308,1.1159070483529583
447,Healy Playground,42.288299049000045,-71.12366385799996,3,C32047,C32046,C32048,C32059,C32089,C32105,C32079,E32010,D32052,C32106,C32094,D32040,C32085,E32001,C32092,E32014,C32099,C32050,C32086,E32005,0.24298086305455138,0.33117992652122114,0.44454168037920694,0.9453085389894627,0.9480101355358526,1.031860999561133,1.0811783757703515,1.4957206861490135,1.995603143670525,2.1568904998490943,2.197808588066481,2.2992618281683224,2.304399879919699,2.325662163139729,2.5456478685296493,2.6249059393781704,2.639235949413134,2.6464424756453884,2.686765266474719,2.7085775610608542
448,Menino Park,42.37783059750007,-71.04836549099997,1,D32023,D32039,A32036,A32041,A32033,D32037,A32031,A32030,D32021,A32049,D32038,A32032,D32020,A32057,D32006,A32044,A32022,A32051,A32053,A32023,0.019350569966143243,0.6574262100524161,0.7031624036578166,0.7352942464238503,0.7707342642768289,0.9924073608324293,1.0913739673614493,1.1349984113968923,1.1678319145622873,1.2436689461695214,1.2805390056658725,1.2848805611287792,1.3223968714367869,1.4159788944591627,1.4957456188553104,1.5838324489394489,1.6244230682293714,1.6711044580867536,1.6736371419424745,1.718524676153789
449,Spectacle Island I,42.32386708550004,-70.98708089049995,0,C32051,C32023,C32020,C32021,C32017,C32014,C32091,C32032,C32090,C32016,C32028,B32014,C32052,C32013,D32018,C32107,A32050,C32029,B32007,C32064,2.845365255780107,2.854551369636834,3.6407536524020436,3.8463032117666422,4.0133312261772325,4.021060940094726,4.308913484547536,4.460828587645233,4.514064820998244,4.617046700258042,4.755790759656632,4.787220333234072,4.879529098761217,4.9596736778452994,4.9980740646805195,5.078558775549674,5.113095709613253,5.118241340880794,5.129252299646714,5.152677404300855
450,Spectacle Island II,42.32164580400004,-70.98558122799994,0,C32051,C32023,C32020,C32014,C32021,C32017,C32090,C32091,C32032,C32016,C32013,C32028,C32052,B32014,C32064,D32018,C32029,C32107,C32033,B32007,3.249569774171613,3.2911229013647616,4.119167655846159,4.126254958451365,4.317708440147198,4.4109652249218625,4.72728209153272,4.745687577875378,4.934410787788056,5.003596515337973,5.196444138714479,5.201043826606098,5.2123311403963015,5.255982214390004,5.3916955820834485,5.455447242106253,5.519998707679206,5.547518404400253,5.561964463020237,5.6035472453737825
451,Cook Street Play Area,42.38090856000008,-71.06406163199995,2,D32037,A32022,D32036,D32020,D32038,D32060,A32023,D32053,D32021,D32039,D32023,D32022,A32025,A32053,A32033,A32036,D32010,A32041,D32006,D32000,0.27465019340766533,0.41752948055981237,0.5229183671715598,0.5767515337771536,0.6543333626764141,0.7284589062842743,0.8547543987411467,0.9770854037480224,1.0346132628034683,1.0513820798838842,1.2597459614076507,1.6513856038829782,1.6770855900886656,1.819665236900612,1.9680499281666664,2.057771020298203,2.096566312954224,2.117522133034615,2.1620116229053874,2.1703092196913154
452,Spaulding Rehabilitation Plaza,42.37945412750005,-71.05051027449994,1,D32023,D32039,D32037,A32041,A32036,A32033,D32021,D32038,D32020,A32031,A32030,A32022,A32032,A32049,A32023,D32036,D32006,A32057,A32053,D32060,0.15979024600808084,0.672490620742447,0.8014739213720228,1.0088608205990637,1.0174955273348052,1.0749284705602031,1.143870159404666,1.1787091232165396,1.2056911000784252,1.4086802076454923,1.4509037438706183,1.4579059819173177,1.5516782568295455,1.555975445394857,1.608344742061737,1.6309808219517652,1.7084636550116326,1.7227082028253622,1.7711983750953255,1.8236814300025819
453,Navy Yard Grounds,42.37424504100005,-71.05642035599996,2,D32039,D32021,D32038,D32020,D32023,D32037,A32023,A32033,A32053,D32022,A32025,A32022,A32036,D32006,D32010,D32036,A32041,A32031,A32030,D32057,0.018573448960258903,0.29980784087164686,0.5022539672636107,0.5849233559487272,0.6203053206783253,0.7026229112222602,0.9217908157457729,0.969780533060722,0.9750460075437091,1.0292517217340642,1.0417313025709938,1.045762572424363,1.1569804156227066,1.1655733850282413,1.171838243750102,1.3008470423580694,1.3010176852961415,1.3840829144855895,1.3887098421291781,1.4108042754496235
454,Christopher Columbus Park,42.361321447500046,-71.05159810549995,8,B32004,D32006,D32057,A32013,D32010,D32008,D32009,B32008,B32032,A32026,A32053,B32061,C32036,B32056,A32042,A32000,A32057,A32010,D32000,C32034,0.023179775306049817,0.16819817165441278,0.22948440029467934,0.23729308426906492,0.349530315014372,0.36298453674082004,0.41919871940036196,0.4756179291762235,0.6147351907864348,0.6331033341831276,0.6924221659365271,0.7781818238220071,0.8379346623627056,0.886266872293972,0.8993779956153986,0.9363485480530093,0.9424967822292397,0.9482611989086485,1.0551382971738072,1.0713319894797522
455,Long Wharf,42.36000017150005,-71.04921483899997,6,B32004,A32013,D32008,D32006,D32057,D32010,A32026,D32009,B32008,C32036,B32032,A32000,A32057,A32053,A32042,A32010,B32061,B32056,C32034,B32007,0.009063419924120327,0.16251628397283718,0.22802038529863874,0.348159182875545,0.3706786075263492,0.4978519587251551,0.5414204176361042,0.5565987635249541,0.5654242859534042,0.7015458689801359,0.7406527985828208,0.7795313617825316,0.8230297102153857,0.8396436661293456,0.8421829246239603,0.8732459613506371,0.8748838521887903,0.9395982436345465,0.9419900520524173,0.9871593477540553
456,Peter Looney Park,42.37427615350006,-71.06582160699995,4,D32038,D32020,A32023,D32021,A32022,D32037,D32036,D32060,D32039,D32022,A32025,A32053,D32053,D32000,D32023,D32010,D32016,D32006,B32032,D32009,0.1386528847423325,0.14368917517978,0.22007245031181602,0.4757224363633936,0.5269438594972661,0.7751222928982405,0.7856914916367945,0.8215076596277379,0.8553600267909782,0.9017230395103647,0.9293986045930973,1.1458717951795572,1.3174841266912236,1.4143347969690976,1.4199591435410073,1.4630427250716247,1.5386934862855937,1.638464777667984,1.6421045533400513,1.6447094740483892
457,Charlestown Naval Shipyard Park I,42.37309625650005,-71.05285864899997,2,D32039,D32023,D32021,A32033,D32038,D32020,D32037,A32036,D32006,A32030,A32031,A32041,A32053,D32010,A32057,A32023,D32022,A32025,B32004,A32022,0.0,0.4463193248425295,0.5033943295289726,0.5250481923656519,0.7143722474871064,0.7880622654963919,0.8032295433258428,0.8062213375445936,0.8174639320187241,0.9273945068518306,0.935383083407964,0.9531675977975712,1.011355926815471,1.0335809382292362,1.0505425333009988,1.1425971602832095,1.1892822057354846,1.1934362803308547,1.1985426073146637,1.2182705016342517
458,Constitution Beach,42.38323867100004,-71.00961980899996,3,A32039,A32035,A32028,A32051,A32032,A32049,A32044,A32041,A32050,A32036,A32031,A32030,A32033,A32057,D32023,D32039,D32006,B32004,D32037,A32000,0.039241991917967345,0.1179259549120441,0.25505818528104607,1.1749971271415593,1.7484010433152686,2.1397989905578956,2.178753681890403,2.190562358615048,2.227827493973577,2.409003471519495,2.471228400527959,2.5349213341518775,2.76017332533353,2.767637855152766,2.9204473530754838,3.4743792605224106,3.603063696944068,3.784939131639577,3.864241618514424,3.9674909806668914
