SPACEID,Name,Avg. Lat,Avg. Long,num_objs,obj1_id,obj2_id,obj3_id,obj4_id,obj5_id,obj6_id,obj7_id,obj1_dist,obj2_dist,obj3_dist,obj4_dist,obj5_dist,obj6_dist,obj7_dist
117,Kennedy Playground,42.26535889850004,-71.09607414599995,0.0,1.0,5.0,3.0,4.0,6.0,0.0,2.0,3.3592306659914195,3.545972118718668,4.152387377727108,5.389834520762874,6.8352116433503,10.301614296796027,13.002221848917438
118,Forest Hills Cemetery,42.29444444150008,-71.10566937349998,0.0,5.0,4.0,1.0,6.0,3.0,0.0,2.0,1.3180673470438733,1.4412826503565845,2.0834804665448483,3.67491791564516,5.611563485410473,6.474060483734506,9.85101201921678
119,Walter Street Cemetery,42.29317381550004,-71.12988359449997,0.0,5.0,4.0,1.0,3.0,6.0,0.0,2.0,0.6972484829585761,2.450369203568403,4.756670435203424,5.572589648694074,5.737300914567931,6.3272253552300475,11.69702745459515
120,Pagel Playground,42.28917269400006,-71.11881044049994,0.0,5.0,4.0,1.0,3.0,6.0,0.0,2.0,0.7823859070042848,2.4776098442612136,3.8371607134991628,5.249433023404632,5.326356469150825,7.018279819843736,11.448959522355862
121,Parkman Playground,42.29596792750005,-71.11311762499994,0.0,5.0,4.0,1.0,6.0,3.0,0.0,2.0,1.5718941036118352,1.7338762336038713,3.4088237964674346,4.452589214122868,6.139312885751244,6.614282070019886,10.567747502013715
122,Fallon Field,42.28757174900005,-71.13524941649996,1.0,5.0,4.0,3.0,1.0,6.0,0.0,2.0,0.4316552616407004,3.1417606065012786,4.8893836590187805,5.108414781038918,6.39848620735371,6.787543276561916,12.380741224466654
123,Poplar Street Play Area,42.28077807700004,-71.12642474249998,0.0,5.0,4.0,3.0,1.0,6.0,0.0,2.0,0.6323074645873601,3.5915999896319573,4.261814979363623,4.579902819729308,6.468286062824641,7.755010949803788,12.614580841580207
124,Delano Park,42.280005508000045,-71.12607115099996,0.0,5.0,4.0,3.0,1.0,6.0,0.0,2.0,0.7008321531754871,3.6137476267961,4.133165868714967,4.528284526249268,6.455363720895175,7.8216296057742865,12.609569697203222
125,Toll Gate Cemetery,42.29479338950006,-71.11738631099996,0.0,5.0,4.0,1.0,6.0,3.0,0.0,2.0,1.2106713298675285,1.874053521214048,3.758562258798997,4.789765557488903,5.90443185023131,6.553963197721141,10.87373321867412
126,Dudley Town Common,42.32572453800003,-71.07533451399996,1.0,6.0,4.0,1.0,5.0,2.0,0.0,3.0,0.005326401482966873,3.5101034582675976,3.859192195414182,6.096974761262474,6.099621660790715,6.829563573520521,10.404946768556647
127,King Street Play Area,42.33032914150005,-71.09278129049994,0.0,6.0,4.0,1.0,0.0,5.0,2.0,3.0,1.5683385601354645,2.673035170091098,4.791608147634328,5.366871891597646,5.667698261653223,6.5651164523368974,10.355865763427685
128,Jeep Jones Park,42.330708266000045,-71.09222258699995,0.0,6.0,4.0,1.0,0.0,5.0,2.0,3.0,1.492739479856146,2.7150493685019543,4.763167278950381,5.3477809299339025,5.700754994031042,6.452584262518394,10.378530872787092
129,Linwood Park,42.328530744000034,-71.09469041599996,0.0,6.0,4.0,1.0,0.0,5.0,2.0,3.0,1.665481811896701,2.4272225947381654,4.6692937794624925,5.303602610794053,5.4222837507626815,6.826560971454899,10.118864576484711
130,Kittredge Park,42.32808111750006,-71.09252923499997,0.0,6.0,4.0,1.0,5.0,0.0,2.0,3.0,1.4846954823811513,2.502307299774113,4.545880306927238,5.461091573657991,5.49072428826667,6.737873578344404,10.12238033721212
131,Rockledge Street Urban Wild,42.32644803850005,-71.09017762499994,0.0,6.0,4.0,1.0,5.0,0.0,2.0,3.0,1.2398418383195227,2.512239050673278,4.299940745306554,5.401896529065718,5.712237868033539,6.759257808227017,10.007908688833604
132,St James Street Park,42.32692187050006,-71.08514652649998,0.0,6.0,4.0,1.0,5.0,0.0,2.0,3.0,0.8533072414782786,2.8812733332218925,4.2180978982711785,5.699539537342225,6.0921695641199864,6.467539033895569,10.22930932797966
133,Malcolm X Park I,42.32173362550006,-71.08924205799997,0.0,6.0,4.0,1.0,5.0,0.0,2.0,3.0,1.0523139899281249,2.1439528120163684,3.613381051963231,4.936469622243821,5.8756867206521175,7.031561301985171,9.465229623540642
134,Horatio Harris Park,42.31860300400004,-71.09003208449997,0.0,6.0,4.0,1.0,5.0,0.0,2.0,3.0,1.3695561863420036,2.0555687393294786,3.44889636984579,4.695290169747025,6.119795426277613,7.426393375262961,9.19291193946662
135,Trotter School Playground,42.31514597100005,-71.08873768449996,0.0,6.0,4.0,1.0,5.0,0.0,2.0,3.0,1.5605236540062881,2.087386726562711,3.070954942450301,4.514544272543308,6.427179388942315,7.723656863876848,8.91413816910983
136,Crawford Street Playground,42.31547495250007,-71.09266835549994,0.0,6.0,4.0,1.0,5.0,0.0,2.0,3.0,1.7222464451925943,1.7520413667589854,3.2209777495659795,4.291610594011171,6.113959324793095,7.809451768033554,8.768785173119072
137,Father Jack Play Area,42.31448884900007,-71.09417351399998,0.0,4.0,6.0,1.0,5.0,0.0,2.0,3.0,1.6620073314300143,1.9535458336455227,3.264698188131465,4.179520211011545,6.133196402427085,8.034300164936232,8.673940340721256
138,Flaherty Playground,42.31166498400003,-71.10433970549997,0.0,4.0,6.0,5.0,1.0,0.0,3.0,2.0,0.7763722564176061,2.795770542398038,3.3836362044862045,3.5682133712603123,5.682451511886503,8.054362196909823,8.749059680449664
139,Marcella Playground,42.32287224700008,-71.09620288499994,0.0,6.0,4.0,1.0,5.0,0.0,2.0,3.0,1.7104016380752847,1.8083772759954273,4.0670090241320525,4.726813172760277,5.415615177649971,7.327679094792645,9.391397068968455
140,Highland Park,42.32521874150004,-71.09492456749996,0.0,6.0,4.0,1.0,5.0,0.0,2.0,3.0,1.5835477190175204,2.0925507092789766,4.267081916569772,5.04167366197321,5.381328956073965,7.070121513303069,9.697979002047779
141,Cedar Square,42.32481831150005,-71.08954577999998,0.0,6.0,4.0,1.0,5.0,0.0,2.0,3.0,1.175137665462135,2.448570537600978,4.103023222001087,5.297268193748093,5.8466439481402155,6.869636814595,9.8746370539632
142,Elm Hill Park,42.31292516950003,-71.08213526149999,0.0,6.0,4.0,1.0,5.0,0.0,2.0,3.0,1.4584121685946592,2.6167586831341247,2.677360570973021,4.777383091271892,7.027095863611486,7.694390856333353,8.965211852021625
143,Quincy Street Play Area,42.31472198450004,-71.07972195349998,0.0,6.0,1.0,4.0,5.0,0.0,2.0,3.0,1.1925192174925376,2.7939152271161345,2.8365030138222993,5.06321579180329,7.0953440865990585,7.424355054250434,9.23693129742945
144,Howes Playground,42.324285288000056,-71.07871064449995,1.0,6.0,4.0,1.0,5.0,2.0,0.0,3.0,0.2657826596727579,3.1677742560665125,3.7949724104159697,5.808969799700789,6.416986238254573,6.655992123116994,10.185934501340068
145,Little Scobie Playground,42.322747562000046,-71.08072187549996,0.0,6.0,4.0,1.0,5.0,0.0,2.0,3.0,0.5157882381724187,2.980585404270862,3.6766364357295274,5.597804124979289,6.589264109793766,6.660509876675249,9.96850926442193
146,Erie/Ellington Playground,42.30133707750005,-71.08342471299994,0.0,1.0,6.0,4.0,5.0,0.0,3.0,2.0,1.5678511508042106,2.7069836811647026,2.793044146162935,4.027212408391659,7.739375771657479,7.817610872197321,8.90529814446026
147,Puddingstone Park,42.30522708950005,-71.08374539749997,0.0,1.0,6.0,4.0,5.0,0.0,3.0,2.0,1.9222081225339285,2.3053053280584477,2.605275231401365,4.197630849153416,7.420216089620778,8.166374636184726,8.52972470113539
148,Bynoe Park,42.32953086850006,-71.07655408149995,1.0,6.0,4.0,1.0,2.0,5.0,0.0,3.0,0.42941207690039296,3.6012723058001144,4.334250052921107,5.818674401248773,6.35440854954164,6.597646514053957,10.773151950784445
149,Buena Vista,42.32355593750006,-71.08335593449996,0.0,6.0,4.0,1.0,5.0,0.0,2.0,3.0,0.6774890217741776,2.8043457609260467,3.8062625741842604,5.499245039267199,6.349469522507789,6.679259962487284,9.941428798455304
150,Madison Park H.S. Athletic Fields,42.33251385950004,-71.08685217599995,0.0,6.0,4.0,1.0,0.0,2.0,5.0,3.0,1.1653990906198335,3.0822228887173795,4.744930883562637,5.647709380950115,5.982713437114048,6.047129525745138,10.66859712190164
151,Dennis Street Park,42.32244572100007,-71.07485171649995,1.0,6.0,4.0,1.0,5.0,2.0,0.0,3.0,0.2614957555422173,3.413194876160145,3.579479341707521,5.920088951046469,6.477664270052642,7.049513940517101,10.181961294477839
152,Holborn Street Playlot,42.31535749750006,-71.08260841649994,0.0,6.0,4.0,1.0,5.0,0.0,2.0,3.0,1.2412303711633124,2.6270900425880113,2.939546901522226,4.934128906106359,6.865016206100496,7.478853728584019,9.189370178201505
153,Medal of Honor Park,42.33655968400007,-71.03233982599994,0.0,6.0,2.0,1.0,4.0,5.0,0.0,3.0,3.62866361177496,4.257532232694484,6.002116667771005,7.181419713109285,9.5649325054992,9.98926469692493,13.39090954344629
154,Christopher Lee Playground,42.33770527300004,-71.03181776499997,0.0,6.0,2.0,1.0,4.0,5.0,0.0,3.0,3.683596761279801,4.166668438938253,6.142315642120371,7.241052763413568,9.658574380695452,9.977462151845216,13.517663295582222
155,Hawes Burying Ground,42.33431782550005,-71.03451797649996,0.0,6.0,2.0,1.0,4.0,5.0,0.0,3.0,3.4597263797725293,4.557902616625974,5.786359082658826,7.005880897464457,9.364624999161354,9.916739185211128,13.17630497422854
156,Union Burying Ground,42.33410216200008,-71.03451242899996,0.0,6.0,2.0,1.0,4.0,5.0,0.0,3.0,3.4556882786899514,4.5875260557066735,5.773694177660727,7.000943478019902,9.356368665238351,9.921558357903322,13.16487419308869
157,Dorchester Heights NHS,42.33287170550005,-71.04622996199998,0.0,6.0,2.0,1.0,4.0,5.0,0.0,3.0,2.436480074153297,4.643611663903397,5.143110760012696,5.992533707445777,8.437102086285133,8.932462048684716,12.404916578744677
158,Flaherty Park,42.34188132700004,-71.05305645249996,0.0,6.0,2.0,1.0,4.0,0.0,5.0,3.0,2.573382717267817,3.821747617910644,5.950736096489922,6.0167130914415825,8.295606567102903,8.724963752223546,12.965938540999527
159,Buckley Playground,42.33934715750004,-71.04912424699995,0.0,6.0,2.0,1.0,4.0,0.0,5.0,3.0,2.622580145464751,4.01099095946891,5.766199796895578,6.138216529035982,8.624047525918938,8.763465686655028,12.903479972356433
160,Ronan Park,42.304354493000034,-71.06263071199996,0.0,1.0,6.0,4.0,5.0,2.0,0.0,3.0,1.6319905705235611,2.3556804722014935,4.183562256164271,5.674888321659321,7.952171173224008,8.739229081021916,9.044681597513243
161,Mt. Bowdoin Green,42.30247211900004,-71.07611388049995,0.0,1.0,6.0,4.0,5.0,0.0,3.0,2.0,1.4007974027616772,2.4865522404877174,3.299186531787812,4.642116596956608,8.108210895554553,8.276684271019285,8.565093590753714
162,Byrne Playground,42.30091764800005,-71.05240549899995,0.0,1.0,6.0,4.0,5.0,2.0,3.0,0.0,1.9578369233794175,3.223499442860861,5.213012347586817,6.413851175618439,8.265709487295917,9.43098113367842,9.809274835565455
163,Doherty/Gibson Playground,42.29728354000005,-71.06185766649998,0.0,1.0,6.0,4.0,5.0,3.0,2.0,0.0,1.0434270576088804,3.1797041033376816,4.53842842275956,5.545208342812393,8.526496832626608,8.713700796633296,9.323547240996323
164,Wellesley Park,42.29601162700004,-71.06577711399996,0.0,1.0,6.0,4.0,5.0,3.0,2.0,0.0,0.7813569796181508,3.2529039484836173,4.353119253241218,5.251018141395547,8.26001039156677,8.97785996802579,9.207610925316322
165,McMorrow Playground,42.29575340800005,-71.05107535349995,0.0,1.0,6.0,4.0,5.0,2.0,3.0,0.0,1.7267881947903734,3.6725311438445147,5.398141725628717,6.344185489850037,8.760659139674264,9.115474241659143,10.122309560380799
166,Hemenway Playground,42.29139655850005,-71.05618519649997,0.0,1.0,6.0,4.0,5.0,3.0,2.0,0.0,1.2180200730201722,3.984647611595816,5.2289266504679155,5.898397662328887,8.48398382104759,9.310531076593033,10.104276005650103
167,Rev. Loesch Family Park,42.29066793950005,-71.06650416499997,1.0,1.0,6.0,4.0,5.0,3.0,0.0,2.0,0.3966375571055312,3.8336689398243577,4.54956188599442,5.073455450895986,7.796884117362369,9.531085075551212,9.562641865451015
168,Codman Burying Ground,42.28937895000007,-71.07470859849997,1.0,1.0,6.0,4.0,5.0,3.0,0.0,2.0,0.18537910320326845,3.910106090493917,4.0635376828866665,4.374929222692805,7.197926674127618,9.12852022093978,9.870420688074365
169,Walsh Playground,42.27695911800004,-71.07079706499997,0.0,1.0,5.0,4.0,6.0,3.0,0.0,2.0,1.352200975326223,4.755552255320049,5.2014627919651035,5.262988899581144,6.513651483782707,10.319152469961658,11.074671569137735
170,Dorchester South Burying Ground,42.27860808500006,-71.06708067249997,0.0,1.0,5.0,6.0,4.0,3.0,0.0,2.0,1.2898057921650203,5.071228347833707,5.1591680354560205,5.34561209493396,6.915188169518569,10.449193846142613,10.88339306481168
171,Dorchester Park,42.27707970850005,-71.06404367899995,0.0,1.0,6.0,5.0,4.0,3.0,0.0,2.0,1.422351518358049,5.201506197931227,5.20547296571115,5.57129895540472,6.758021361077052,10.679575282252223,10.781928495560052
172,Gallivan/Hallet Circle,42.28441461750006,-71.04620058399996,0.0,1.0,6.0,4.0,5.0,3.0,2.0,0.0,2.1764540907137957,5.072504312742894,6.382531492947122,6.756573749719928,8.738170976194427,10.068728613292228,11.292321325211459
173,Toohig Playground,42.28416240800004,-71.04992707899996,0.0,1.0,6.0,4.0,5.0,3.0,2.0,0.0,1.858008485054335,4.9153248676391845,6.094850782721961,6.427259673886901,8.458785411490831,10.07164235078745,11.03206207301618
174,Martin/Hilltop Playground,42.27961825600005,-71.05317375299998,0.0,1.0,6.0,4.0,5.0,3.0,2.0,0.0,1.866217415017085,5.313571801460346,6.153688604329773,6.209936046453155,7.9724688350031805,10.615944531202093,11.17634784579694
175,10 Josephine Street Garden,42.30056386850004,-71.06547902749998,0.0,1.0,6.0,4.0,5.0,2.0,3.0,0.0,1.2768531865106074,2.823233207003914,4.220522874801639,5.4141501785245,8.52907068357521,8.684148191791547,8.957829061986772
176,Mother's Rest at Four Corners,42.29763808900006,-71.07199465649995,0.0,1.0,6.0,4.0,5.0,3.0,0.0,2.0,0.8008005177166264,3.009238311363426,3.813844761525533,4.77606747133108,8.037922042854817,8.706766182874633,8.943470581803078
177,Ripley Playground,42.29938254150005,-71.07608837349997,0.0,1.0,6.0,4.0,5.0,3.0,0.0,2.0,1.046256910110031,2.8012542498006323,3.4141119179856716,4.531230418414612,7.984085925841177,8.308524527407766,8.859998766633801
178,Garvey Playground,42.28804907700007,-71.04557592699996,0.0,1.0,6.0,4.0,5.0,3.0,2.0,0.0,2.0716235003003556,4.678618729253456,6.170647589365215,6.733815477334691,8.962111507600262,9.60713272926361,11.020238670003522
179,Ventura Playground,42.27063940500005,-71.06242139649996,0.0,1.0,5.0,6.0,4.0,3.0,0.0,2.0,2.231901479922365,5.681532762896599,6.074723458756375,6.273851041436732,6.807667173135795,11.388388292331877,11.676572902869431
180,Geneva Cliffs I,42.30381659150007,-71.07277068049996,0.0,1.0,6.0,4.0,5.0,0.0,2.0,3.0,1.484845198542724,2.314995179861298,3.4995670122856293,4.911208844784044,8.232640372467698,8.301808151945858,8.515660139434168
181,Hayes Park,42.343761529000034,-71.07548760649996,0.0,6.0,2.0,4.0,1.0,0.0,5.0,3.0,2.050525547038889,4.497888505142025,4.729223252779597,5.962591078114918,6.437904298614648,7.686730731592434,12.268585807624651
182,Peters Park II,42.34307874050006,-71.06706343299996,0.0,6.0,2.0,4.0,1.0,0.0,5.0,3.0,2.0071136253663284,4.086654628089137,5.099428109594894,5.834635516424497,7.095345022859556,7.968518700808803,12.432048996131176
183,Peters Park I,42.34326168250004,-71.06739187049996,0.0,6.0,2.0,4.0,1.0,0.0,5.0,3.0,2.0119758484937513,4.084991155347101,5.0829832827667945,5.841680194047775,7.048800339157878,7.961402350400174,12.435041820563923
184,Rotch Playground,42.34164598700005,-71.06413830049996,0.0,6.0,2.0,4.0,1.0,0.0,5.0,3.0,1.995732242904573,4.155284716962042,5.212132072039664,5.714754124708851,7.338057860353619,8.038975722575326,12.452231669537078
185,Ringgold Park,42.34328005750007,-71.07012553899995,0.0,6.0,2.0,4.0,1.0,0.0,5.0,3.0,2.022027970966285,4.274195587334969,4.994389228661012,5.892031912161415,6.875732466587811,7.894770426666077,12.39936427030125
186,Blackstone Square,42.33967486550006,-71.07357072799996,0.0,6.0,4.0,2.0,1.0,0.0,5.0,3.0,1.5506004143901846,4.489326321416683,4.726499132686954,5.454454412317066,6.593873629960488,7.374771706071789,11.88122634609258
187,Franklin Square,42.33882152100006,-71.07253165799997,0.0,6.0,4.0,2.0,1.0,0.0,5.0,3.0,1.46316155735779,4.489708811548854,4.756631081243147,5.3568800164855785,6.692332567577989,7.352240946369066,11.832915536181364
188,South End South Burying Ground,42.337971208000056,-71.07395798649995,0.0,6.0,4.0,2.0,1.0,0.0,5.0,3.0,1.367037515508805,4.3592657310764915,4.903955149388909,5.271617655597012,6.6100619664270415,7.2239478051914,11.71189186148409
189,Worcester Square,42.33670725800005,-71.07474853649995,0.0,6.0,4.0,2.0,1.0,0.0,5.0,3.0,1.2496805076232123,4.245300711811676,5.100385495599771,5.1581696207092165,6.580310269849602,7.102516857658988,11.587042011879943
190,Carter Playground,42.33887758000003,-71.08469507799995,0.0,6.0,4.0,2.0,1.0,0.0,5.0,3.0,1.6716394137810968,3.7010805760691112,5.3220980465328,5.439140184104693,5.684519079703836,6.6974320191019165,11.356283055108609
191,Titus Sparrow Park,42.343577910500045,-71.07995068749997,0.0,6.0,4.0,2.0,1.0,0.0,5.0,3.0,2.028704257819348,4.429506384708262,4.73881463968934,5.930676622643493,6.022916850266643,7.426906932572459,12.068663115808972
192,Waltham Square,42.34061059050004,-71.06768221499996,0.0,6.0,2.0,4.0,1.0,0.0,5.0,3.0,1.8117094598620922,4.432667872513127,4.964743146908239,5.622372322396445,7.1131984206548555,7.808873533057652,12.251461467714439
193,Harriet Tubman Square,42.34344720700005,-71.07792478899995,0.0,6.0,4.0,2.0,1.0,0.0,5.0,3.0,2.038822671091893,4.567949272813343,4.660719555763445,5.948559493510242,6.241741003399079,7.545688204113238,12.157670161629865
194,Concord Square,42.34134458400007,-71.07886754199995,0.0,6.0,4.0,2.0,1.0,0.0,5.0,3.0,1.7719195974132,4.3509629667011085,4.888170816126547,5.678635831251463,6.161531096360772,7.30743727009032,11.89917438789104
195,Ramsay Park,42.33453206050007,-71.08062616249998,0.0,6.0,4.0,1.0,2.0,0.0,5.0,3.0,1.0672671113576944,3.6327074210657666,4.908932305797451,5.489247674599847,6.099788553958178,6.540887424780709,11.087580869028328
196,Commonwealth Avenue Outbound,42.345054285500055,-71.13869199699997,0.0,0.0,4.0,6.0,5.0,2.0,1.0,3.0,0.7758952624676699,4.139922952411612,5.057667544129005,6.075042935238744,7.367894543260091,8.111650596063354,10.66701622476279
197,Commonwealth Plaza,42.35105828500005,-71.11255375099995,0.0,0.0,6.0,4.0,2.0,5.0,1.0,3.0,3.3797769465623446,4.205401378494452,4.30685436838631,6.483476538353751,7.273080243750321,7.544705945861602,12.171317224418221
198,Union Square Plaza,42.35348909450008,-71.13733773049995,0.0,0.0,4.0,6.0,5.0,2.0,1.0,3.0,1.4055616577301249,4.934064604933051,5.988355927932374,7.440664190144086,8.246750130698574,8.847792242953016,12.250842537905287
199,Chester Square,42.33828998850007,-71.07914680299996,0.0,6.0,4.0,2.0,1.0,0.0,5.0,3.0,1.445229230784665,4.07394311637979,5.150844517959358,5.34421259395706,6.177101211883329,7.003374635237759,11.572309980285187
200,Msgr. Reynolds Playground,42.34042070000007,-71.07058809799997,0.0,6.0,2.0,4.0,1.0,0.0,5.0,3.0,1.7136915275171134,4.562682138827424,4.764999006512047,5.5830326716977146,6.870608786727869,7.6333709600510025,12.109937441636957
201,Rutland Square,42.341811107500064,-71.07815763249997,0.0,6.0,4.0,2.0,1.0,0.0,5.0,3.0,1.8092487423909052,4.427122564915305,4.808842364021086,5.719695458825398,6.209930747744345,7.380749368248267,11.966746481164957
202,Hiscock Park,42.34267857100005,-71.07818705049996,0.0,6.0,4.0,2.0,1.0,0.0,5.0,3.0,1.9556796754939962,4.49667817152639,4.741605003702627,5.864346208421732,6.23307236661112,7.468407410298489,12.074704644615144
203,Billings Field,42.28138444000004,-71.15609694699995,0.0,5.0,3.0,4.0,1.0,0.0,6.0,2.0,2.232161813696981,4.4240288771377285,4.7051874627615495,6.892104284661037,7.2180287623189345,8.142714242731666,13.96148373631491
204,Mount Benedict Cemetery,42.29697232250007,-71.16780103099998,0.0,5.0,4.0,0.0,3.0,1.0,6.0,2.0,3.0950026522835987,4.38452038176065,5.393042276925856,6.174907842388784,7.583847178904776,7.943140825249021,13.337775597914117
205,Mount Lebanon Cemetery,42.29011793250004,-71.18024144949996,0.0,5.0,4.0,3.0,0.0,1.0,6.0,2.0,3.8932062774123297,5.482613361362561,6.198431231993472,6.311519469029875,8.51621062740429,9.041465078101913,14.420912594479397
206,Gethsemane Cemetery,42.28690826800005,-71.17925860649996,0.0,5.0,3.0,4.0,0.0,1.0,6.0,2.0,4.009455130736576,5.816404853053299,5.88921470902703,6.916741537365179,8.688374651655405,9.442274838070954,14.90097988537958
207,Hancock Woods I,42.298017673500055,-71.16156131549994,0.0,5.0,4.0,0.0,3.0,1.0,6.0,2.0,2.6792343748295617,3.9684456801716363,5.1692486842456,6.061287744561684,7.1356219834958345,7.5266719048838935,12.891239190248116
208,Sawmill Brook/Brook Farm,42.286985300000055,-71.18086813899998,0.0,5.0,4.0,3.0,0.0,1.0,6.0,2.0,3.5817500549384644,5.417768155582245,5.718574453600249,6.4491926884481625,8.245348494708859,8.968547511276519,14.415310589308758
209,Congregation Mishkan Tefia Cemetery,42.26056435800004,-71.16486149699995,0.0,3.0,5.0,4.0,1.0,0.0,6.0,2.0,2.855169917330218,3.9778379157246753,6.892147731972133,8.179893201286434,9.569628828626788,10.130507259165473,16.14850583949456
210,Draper Playground,42.26013851600007,-71.16063448499997,0.0,3.0,5.0,4.0,1.0,0.0,6.0,2.0,2.6354578778664086,3.881396486132642,6.852130943170277,7.935674130618926,9.654523106728629,10.026570158176263,16.091987902141693
211,Westerly Burying Ground,42.28153211850005,-71.15879891749995,0.0,5.0,3.0,4.0,1.0,0.0,6.0,2.0,2.5159793772057446,4.607607994898738,4.968412036424203,7.182205333670623,7.335834188697632,8.407219023042378,14.222380193928155
212,Piemonte Park,42.29105696250005,-71.16355455899995,0.0,5.0,4.0,3.0,0.0,1.0,6.0,2.0,2.927372132860953,4.662891919666345,5.7789599789509865,6.3424141261211915,7.550094494469813,8.210385994257049,13.759822056057054
213,Duffie Square,42.28498443850006,-71.15303207499997,0.0,5.0,4.0,3.0,1.0,0.0,6.0,2.0,2.024710302462367,4.385953370206957,4.857846308282206,6.708111371078843,6.975008724592574,7.828783618789965,13.642205920599476
214,St Joseph's Cemetery,42.29056940400005,-71.17986524949995,0.0,5.0,4.0,3.0,0.0,1.0,6.0,2.0,3.367046760751816,5.064704578123744,5.461525060057334,5.782928713688486,7.998598433916271,8.619219528007818,13.90576114917945
215,Allandale Woods I,42.29626449000003,-71.13899754299996,0.0,5.0,4.0,1.0,0.0,6.0,3.0,2.0,1.2226538933848587,2.2332844939309453,5.059217091682841,5.591721590352535,5.668718294797251,5.668748849311911,11.498712216325384
216,Allandale Woods III,42.29974676050006,-71.13860656549997,0.0,5.0,4.0,0.0,1.0,6.0,3.0,2.0,1.43519260491717,2.200945362102526,5.20609103544611,5.308185014214926,5.71695826433423,6.0745359955436165,11.410241608329695
217,Bellevue Hill Reservation,42.27519505200004,-71.14358911299996,0.0,5.0,3.0,4.0,1.0,6.0,0.0,2.0,1.5351535317823675,3.407221936773271,4.51496904479531,5.936819740257905,7.688016020973147,7.890271491621219,13.734810131901574
218,West Roxbury H.S. Athletic Fields,42.282564756000056,-71.17592646299994,0.0,5.0,3.0,4.0,0.0,1.0,6.0,2.0,3.8537606581173938,5.195606468235807,5.993637037156683,7.269045529582924,8.526861643223578,9.529940364371267,15.08741467146423
219,Ramler Park,42.34255462750005,-71.10074200399995,0.0,6.0,4.0,0.0,2.0,1.0,5.0,3.0,2.84790285090249,3.5286439350321124,4.3679841102375905,6.105016106061954,6.286057461187249,6.5991774282808615,11.436358110831572
220,Fernald Rock,42.31001151750007,-71.06717262649997,0.0,6.0,1.0,4.0,5.0,2.0,0.0,3.0,1.782802316165239,2.25170836486307,3.8853557775813,5.676179483126535,7.5584213135279015,8.264252785107722,9.404563124071938
221,Nashua Street Park,42.36759282250006,-71.06694068599998,0.0,2.0,6.0,4.0,0.0,1.0,5.0,3.0,2.1939965203954466,4.683782216347188,7.181380725522432,7.347143879010271,8.561177321221901,10.223828155766402,14.90117345339916
222,Chestnut Hill Reservoir,42.33549035050004,-71.15897143499996,0.0,0.0,4.0,5.0,6.0,1.0,3.0,2.0,1.0371504932185394,4.0491815219363465,5.536015918875857,6.520996480473022,8.33695820651084,10.00604030600154,10.205008708538205
223,Penniman Road Play Area,42.35529189000008,-71.13703386099996,0.0,0.0,4.0,6.0,5.0,2.0,1.0,3.0,1.5557969223402233,5.090351236424136,6.091569668163053,7.614839211407558,8.189493567452711,8.986419827122267,12.43469447438767
224,O'Day Playground,42.34072794700003,-71.07532685249996,0.0,6.0,4.0,2.0,1.0,0.0,5.0,3.0,1.695825125726269,4.493146895922185,4.7495983676563265,5.607563809745042,6.466774403647526,7.41303678130379,11.95758988716304
225,Fan Pier Plaza,42.35465239550007,-71.04696095849997,0.0,2.0,6.0,4.0,1.0,0.0,5.0,3.0,2.2663149381553187,3.899970931868562,7.168111742587187,7.390308896540057,8.705835616371871,10.002132883864125,14.35311298018677
226,Children's Wharf Harborwalk,42.352083502000056,-71.05000576649996,0.0,2.0,6.0,4.0,1.0,0.0,5.0,3.0,2.6297058630811128,3.575088007215941,6.860725371649924,7.077772339792615,8.522372350720673,9.682471266124399,14.027576371406392
227,Martin's Park,42.35284502400006,-71.04915491449995,0.0,2.0,6.0,4.0,1.0,0.0,5.0,3.0,2.533547667766005,3.683525578839705,6.962771545859663,7.1768463571908026,8.581565330559942,9.78895737313242,14.136336918937207
228,Braddock Park,42.344370176500064,-71.07878622349997,0.0,6.0,4.0,2.0,1.0,0.0,5.0,3.0,2.1302694488197433,4.621105370751732,4.646174147191366,6.039409707161544,6.151210225011985,7.608282577075002,12.230694841025066
229,Veterans Park II,42.372075268500055,-71.04040063549996,1.0,2.0,6.0,4.0,1.0,0.0,5.0,3.0,0.3308218848733702,5.922789589784101,9.005184424980401,9.463046446571843,9.691665575876328,11.937062650149729,16.386059292120404
230,East Boston Piers Park,42.36431757750006,-71.03651282049995,0.0,2.0,6.0,4.0,1.0,0.0,5.0,3.0,1.0811663451501135,5.203529662705,8.476343713919084,8.57795889161272,9.713555519086654,11.317005135264296,15.6402144496542
231,Caldwell Street Play Area,42.38537606700007,-71.07784414849996,0.0,2.0,6.0,0.0,4.0,1.0,5.0,3.0,3.2512083758247208,6.681032389923598,7.492164020709339,8.654618631514046,10.592958458430621,11.727563606645052,16.541544833814626
232,L Street Beach,42.32904209250006,-71.03522588299995,0.0,6.0,2.0,1.0,4.0,5.0,0.0,3.0,3.1172505505646395,5.0930420661307245,5.174973376432431,6.611312261758355,8.859145985061888,9.809329923537767,12.587014212336248
233,M Street Beach,42.33078664750005,-71.03003129949997,0.0,6.0,2.0,1.0,4.0,5.0,0.0,3.0,3.451619886953984,4.886271766938912,5.396113212615504,6.948104689090318,9.175851727858868,10.111075711082067,12.838312854046542
