OBJECTID,OS_ID,PARK_ID,Name,Avg. Lat,Avg. Long,NUM STATIONS,Station 1,Station 1 Dist ,Station 2,Station 2 Dist ,Station 3,Station 3 Dist ,Station 4,Station 4 Dist ,Station 5,Station 5 Dist ,Station 6,Station 6 Dist ,Station 7,Station 7 Dist ,Station 8,Station 8 Dist ,Station 9,Station 9 Dist ,Station 10,Station 10 Dist 
168,7032,,Codman Burying Ground,42.28937895000007,-71.07470859849997,1,C32038,0.26179630402664283,C32055,0.3718579327754388,C32110,0.4174319650521565,E32009,0.8368551093872268,C32062,0.9630482228234706,C32066,1.0341907585306245,C32043,1.1748996424043083,C32103,1.2674196127263668,C32092,1.3936245269657566,C32111,1.5638202204403902
169,312,312,Walsh Playground,42.276959118000036,-71.07079706499997,0,C32103,0.8075370729771353,C23109,0.920658848667004,C32062,1.1149476436199182,C32055,1.1557294446686277,C32038,1.4878837661406006,C32040,1.4889303335708444,C32066,1.774255401548771,C32110,1.7987941509372858,E32009,1.8208076634311978,C32050,1.852763269479713
170,91,091,Dorchester South Burying Ground,42.27860808500006,-71.06708067249997,0,C23109,0.5766119637027797,C32062,0.8236906346275195,C32055,1.0275350808296095,C32103,1.0893941017467619,C32040,1.1330671191859676,C32038,1.3594567140707101,C32066,1.5029867923370945,E32009,1.5932024331456653,C32110,1.7617284396150705,C32092,2.1364342269862986
171,90,090,Dorchester Park,42.277079708500054,-71.06404367899995,0,C23109,0.4222168212171057,C32062,0.9569414014672641,C32040,1.0134807283823033,C32055,1.2822177987732655,C32103,1.3525567909139873,C32038,1.60535779303684,C32066,1.6305346932313916,E32009,1.7648082780812187,C32110,2.0395817171610626,C32050,2.409479074101973
172,3030,,Gallivan/Hallet Circle,42.28441461750006,-71.04620058399996,0,C32040,0.7163815246685727,C23109,1.2737921707878945,C32062,1.486365302478317,C32066,1.575144489177722,E32009,1.86858453038461,C32041,2.0701806875567774,C32055,2.080488435022898,C32038,2.2118141204427455,C32108,2.240179915916652,C32110,2.7611854840534686
173,3031,,Toohig Playground,42.28416240800004,-71.04992707899996,0,C32040,0.41258119045491876,C23109,0.9884082097925726,C32062,1.1844807225413096,C32066,1.3385990899748534,E32009,1.6274796749026061,C32055,1.7829902410804381,C32038,1.9303006143844927,C32041,1.934200813762529,C32108,2.1965907701153444,C32110,2.481424742288881
174,189,189,Martin/Hilltop Playground,42.27961825600005,-71.05317375299998,0,C32040,0.3927513269587235,C23109,0.5813244227995157,C32062,1.1285130670075427,C32066,1.5514989285049172,C32055,1.7113251588429597,E32009,1.8050132459461778,C32038,1.9437725248735855,C32103,2.238517866734605,C32041,2.308067691570998,C32110,2.4804430404910587
175,7208,,10 Josephine Street Garden,42.300563868500035,-71.06547902749998,0,C32041,0.4082227105184178,B32031,0.8101200233398564,E32009,0.8497007581004841,C32108,0.9875365209369353,C32066,1.0114316474160667,C32111,1.0902944877439367,B32029,1.1728765237252639,C32037,1.2060792723918448,C32038,1.2504881289641487,C32110,1.3834503169093764
176,205,205,Mother's Rest at Four Corners,42.29763808900006,-71.07199465649995,0,E32009,0.734989823455502,C32110,0.7752404714183001,C32111,0.8040303650930518,C32038,0.8115910865490763,C32037,0.9391942289715635,C32041,0.9582145277896588,C32066,1.0180315893462064,C32055,1.143881082009174,B32031,1.268215686516256,C32030,1.2774093033616554
177,261,261,Ripley Playground,42.29938254150005,-71.07608837349997,0,C32111,0.460284425033797,C32037,0.5897245812881645,C32110,0.8071993049552946,C32030,0.8882031463753371,B32028,1.028620311854621,C32043,1.0537669865199295,C32038,1.06544548895649,E32009,1.1147413496775147,B32029,1.1619677863398468,C32041,1.2700927148431165
178,130,130,Garvey Playground,42.28804907700007,-71.04557592699996,0,C32040,0.937988136824547,C32066,1.4596918749902972,C23109,1.529183753999631,C32062,1.5532102097189935,E32009,1.7494739687262142,C32041,1.7914704308317115,C32108,1.8775378214504157,C32055,2.107429714778774,C32038,2.1781388936943418,C32033,2.597281273506505
179,3032,,Ventura Playground,42.270639405000054,-71.06242139649996,0,C23109,1.0125743027733851,C32040,1.5122460282198154,C32062,1.678279663530862,C32103,1.7271005015234862,C32055,1.9909314531336952,C32038,2.3204647514096615,C32066,2.341416428858234,E32009,2.489752290724995,C32045,2.593520743058072,C32044,2.6200616922779347
180,1011,,Geneva Cliffs I,42.303816591500066,-71.07277068049996,0,C32111,0.4534392491910063,C32037,0.5390981254091132,B32029,0.6393953281097022,B32031,0.7737102064297623,B32028,0.8135071869465004,C32030,1.0377079720317357,C32041,1.099209542571626,E32009,1.342017268591105,C32110,1.3543550979636514,C32038,1.499855787710194
181,147,147,Hayes Park,42.343761529000034,-71.07548760649996,3,C32077,0.13629651042329635,C32060,0.1707123311347177,A32009,0.29219771577599907,C32003,0.4872769918658711,C32000,0.516620680915525,C32007,0.5247775586868417,D32002,0.5943891124126801,C32006,0.5948977760554726,C32004,0.60085034910954,D32049,0.6902441420374192
182,2155,,Peters Park II,42.34307874050006,-71.06706343299996,1,D32002,0.2256672570543686,C32000,0.3320678784542275,C32057,0.35620548829145354,C32035,0.4030863153970841,C32025,0.44756442137087454,C32093,0.48499559010987325,C32060,0.5922090085596542,D32048,0.6192286551135284,C32061,0.7309595887483821,C32053,0.744046550241295
183,236,236,Peters Park I,42.34326168250004,-71.06739187049996,2,D32002,0.22505401982763965,C32000,0.2993088690466274,C32057,0.36435787500377825,C32035,0.42666241526174364,C32025,0.45388073350202107,C32093,0.4918534768109648,C32060,0.5677583312922989,D32048,0.6053702790169371,C32061,0.7457129173953561,C32006,0.7604400070679064
184,272,272,Rotch Playground,42.34164598700005,-71.06413830049996,1,C32035,0.280409374713794,D32002,0.392835711401359,C32057,0.3972742950766808,C32025,0.4791032621918825,C32053,0.5265776042782607,C32093,0.5366945165488514,C32000,0.613914633214227,C32009,0.6174492943878592,C32061,0.6819889518983607,D32048,0.7756930573015814
185,260,260,Ringgold Park,42.34328005750007,-71.07012553899995,2,D32002,0.2144977196378883,C32000,0.2383223125265181,C32060,0.3465914900482938,C32093,0.4549327220369822,C32077,0.5483659173383567,C32057,0.5607735697010611,A32009,0.5946526567273376,C32006,0.6199268950190326,C32025,0.6416063609929367,C32035,0.650567638184953
186,24,024,Blackstone Square,42.33967486550006,-71.07357072799996,1,C32006,0.13457882407895977,C32093,0.31936094771250306,C32060,0.3236515556863976,A32009,0.3267687377996391,D32002,0.43864242851777313,C32061,0.5083264943048195,C32077,0.6118646470387455,C32004,0.6757015199339271,C32005,0.6792284169024017,C32056,0.6832442811456992
187,126,126,Franklin Square,42.33882152100006,-71.07253165799997,2,C32006,0.12895901031928378,C32093,0.2329391750683403,C32061,0.3816815005921415,D32002,0.42764376134981813,C32060,0.4366693810780129,A32009,0.45191828003244805,C32005,0.6771077209758573,D32059,0.7264612998249309,C32077,0.7338158544404493,C32056,0.7560210721934251
188,286,286,South End South Burying Ground,42.337971208000056,-71.07395798649995,1,C32006,0.060744781705020186,C32093,0.37243245366895333,C32061,0.4385295350988902,A32009,0.4427721244798045,C32060,0.5089553454928726,C32005,0.5263554710424122,D32002,0.5776332214717819,D32059,0.5796263791142431,C32056,0.6392916879752876,C32004,0.707002616795481
189,330,330,Worcester Square,42.33670725800005,-71.07474853649995,1,C32006,0.20905947342021491,C32005,0.39607023501187794,D32059,0.4739879936752451,C32061,0.4783628459285901,C32093,0.49597478832097525,A32009,0.542042277322129,C32056,0.6033167491040771,C32060,0.6504062601951394,D32061,0.6504978122749696,B32026,0.6850277434042176
190,43,043,Carter Playground,42.33887758000003,-71.08469507799995,3,D32061,0.22701333936339088,C32056,0.25251007112315116,C32063,0.2961989269089483,C32004,0.3339254068330867,B32002,0.39885731900967064,B32062,0.48064014129460914,D32059,0.48965053559770133,B32005,0.539948722690805,B32064,0.574388375116993,C32005,0.6273269810355454
191,304,304,Titus Sparrow Park,42.343577910500045,-71.07995068749997,0,C32077,0.31375784067493434,C32007,0.3319648746181467,C32004,0.3342863375038814,A32009,0.357282819648293,C32063,0.3745369818366332,B32005,0.48406123086854835,C32060,0.4863044813956478,C32003,0.5718689652801876,C32056,0.5893352063040459,C32008,0.613746378353436
192,314,314,Waltham Square,42.340610590500035,-71.06768221499996,2,D32002,0.14701435602289606,C32093,0.23194315898949502,C32061,0.4522965342722304,C32000,0.5545090108314441,C32035,0.5669873038548495,C32006,0.5734008812579469,C32060,0.5797719527017835,C32057,0.6015717522350597,C32025,0.6946626390044247,A32009,0.7594817196969295
193,144,144,Harriet Tubman Square,42.343447207000054,-71.07792478899995,2,C32077,0.18664421992572647,A32009,0.2511831730103757,C32060,0.3216074641409592,C32007,0.4089284401282467,C32004,0.4205991029211254,C32063,0.5052323918224931,C32003,0.5259392242155815,C32006,0.6345479143660134,C32056,0.6377082206964273,B32005,0.6513574060770948
194,65,065,Concord Square,42.34134458400007,-71.07886754199995,2,A32009,0.1665116845844748,C32004,0.2337536889210661,C32063,0.37099528253908404,C32056,0.39850341965914354,C32060,0.4061129624416512,C32077,0.4255535390121468,C32006,0.5069839668549655,D32061,0.5153745713584942,C32007,0.5935151013332327,D32059,0.6233817509295102
195,254,254,Ramsay Park,42.33453206050007,-71.08062616249998,3,C32005,0.14526560303686537,D32059,0.14735190675319704,B32026,0.1962514344843231,D32061,0.3753653474704058,C32056,0.44197386902849906,B32064,0.5821757205398373,B32017,0.5853072181581854,B32002,0.6356519501527228,C32006,0.7001715355745476,C32004,0.7049010555437475
196,2027,,Commonwealth Avenue Outbound,42.34683822750006,-71.14131740199997,1,D32034,0.20201285141608893,D32054,0.344531650936308,A32017,0.7538324659504534,D32028,0.7741747664344055,A32001,0.7934092375466351,D32035,0.9614456280930445,A32045,1.0804005046726577,D32033,1.125364246673246,D32001,1.2479158941102408,B32035,1.470117531715298
197,4044,,Commonwealth Plaza,42.35105828500005,-71.11255375099995,0,A32003,0.3595902853142843,A32002,0.5386230776009385,B32060,0.729735855581727,A32008,0.7327497899963704,A32012,0.938722100714379,D32032,1.002052841020283,B32058,1.1007474520458858,B32020,1.1423017746074253,B32015,1.1731561668269246,B32037,1.2743482019844214
198,2047,,Union Square Plaza,42.35330475650005,-71.13751935899995,1,A32001,0.017309627522020598,A32045,0.4980638904136763,D32034,0.5854070946880429,A32017,0.5996899368983858,D32035,0.7326238019842956,D32001,0.8811184910360326,A32005,0.9156253663583622,D32054,0.9776819770896782,A32040,1.0716374227003418,A32012,1.1337491218917564
199,53,053,Chester Square,42.33820622050007,-71.07927057249995,3,C32056,0.20099534221875553,D32059,0.2776872919555869,D32061,0.2787097673329572,C32005,0.34568335904808517,C32004,0.35034743900251303,A32009,0.40055581695504344,C32006,0.432344312829416,C32063,0.48634138804112564,B32026,0.6193501215812622,C32060,0.637437341045409
200,202,202,Msgr. Reynolds Playground,42.34042070000007,-71.07058809799997,2,C32093,0.15276589482002004,D32002,0.1889005066954219,C32006,0.3546689655521892,C32060,0.3810533056601659,C32061,0.44041957808353593,A32009,0.5256176658222795,C32000,0.5579916210795873,C32077,0.6828592933732893,C32057,0.7699828271168732,C32035,0.7798193279584927
201,273,273,Rutland Square,42.34218223600004,-71.07852331399997,2,A32009,0.16733762190198417,C32004,0.29580883078235776,C32077,0.330408749723427,C32060,0.35740073388182486,C32063,0.40976336688950193,C32056,0.491604980550123,C32007,0.5129407841098259,C32006,0.5499322432789389,D32061,0.608114375220737,B32005,0.6237534637293672
202,153,153,Hiscock Park,42.34267857100005,-71.07818705049996,2,A32009,0.1859235420869246,C32077,0.2688820409322751,C32060,0.3276737974073518,C32004,0.34921663898129146,C32063,0.45162213713279403,C32007,0.4727914211298297,C32056,0.553067693164368,C32006,0.5750497068388398,C32003,0.6139682097642538,B32005,0.6387808456230701
203,23,023,Billings Field,42.28138444000004,-71.15609694699995,1,C32086,0.1834559760017464,C32085,0.5914208625029614,C32087,0.742984128292639,C32059,1.6904889025168839,C32046,2.364636488689518,C32047,2.4216177543200383,C32048,3.1395262569979754,C32079,3.2477098209729185,C32106,3.3796176936327877,C32089,3.686414103124411
204,7039,,Mount Benedict Cemetery,42.29632376950005,-71.16895681599996,0,C32085,1.6934765895430957,C32086,1.7859778290460138,C32087,2.1419923265411946,C32059,2.8803003531013793,C32046,3.540234816023724,C32047,3.550051009848743,C32048,3.9596738362410515,C32089,4.366210263747501,D32052,4.521613854559909,E32010,4.540165032355838
205,7040,,Mount Lebanon Cemetery,42.28984609550005,-71.17986315499996,0,C32087,1.9303072151939213,C32086,2.020636757718997,C32085,2.213345742952944,C32059,3.57934647483122,C32046,4.278629267349052,C32047,4.3087625619638,C32048,4.848568576951895,C32089,5.310929668331453,C32079,5.337785800558774,E32010,5.549098891020406
206,7041,,Gethsemane Cemetery,42.28690826800005,-71.17925860649996,0,C32087,1.674413662230268,C32086,1.869246734013842,C32085,2.1298045542133965,C32059,3.508944450358501,C32046,4.211299261296187,C32047,4.248007087017131,C32048,4.831212815891883,C32079,5.22341830771819,C32089,5.314333866597932,C32106,5.373675692446102
207,3033,,Hancock Woods I,42.298017673500055,-71.16156131549994,0,C32085,1.4603594976337977,C32086,1.7289863213413428,C32087,2.285924996696376,C32059,2.4243628709021188,C32047,3.041665892520128,C32046,3.0429371189831693,C32048,3.3815020190460086,C32089,3.762437816159561,D32052,3.884626308878621,E32010,3.914753183977123
208,3034,,Sawmill Brook/Brook Farm,42.286985300000055,-71.18086813899998,0,C32087,1.7850127305733021,C32086,2.0001885338315795,C32085,2.2627558780821193,C32059,3.6418296706929882,C32046,4.344171305285692,C32047,4.380726189310429,C32048,4.961721493754355,C32079,5.35568395231359,C32089,5.443083313236013,C32106,5.49949830001505
209,7044,,Congregation Mishkan Tefia Cemetery,42.26056435800004,-71.16486149699995,0,C32087,1.8832440588124608,C32086,2.545432082174783,C32085,3.0131337317577342,C32104,3.380661765173729,E32013,3.519120485869831,C32059,3.68649480199112,C32106,3.8560393955719836,C32046,4.161838659567461,E32014,4.174714408698734,C32047,4.247403152325684
210,93,093,Draper Playground,42.26013851600007,-71.16063448499997,0,C32087,1.9403638227749727,C32086,2.5299770251302593,C32085,2.9693276392108454,C32104,3.0288521561458377,E32013,3.1672048519140397,C32059,3.5165364201403864,C32106,3.527982527958205,E32014,3.833903733128157,C32046,3.9504868534501387,C32047,4.038313498781283
211,320,320,Westerly Burying Ground,42.28153211850005,-71.15879891749995,1,C32086,0.18629095198699258,C32087,0.5891637653828681,C32085,0.6921615271907786,C32059,1.8978749049001769,C32046,2.5785459310673575,C32047,2.6335180652256858,C32048,3.3389246363090685,C32079,3.4711621441218172,C32106,3.588252666337178,C32089,3.88065741512998
212,239,239,Piemonte Park,42.29105696250005,-71.16355455899995,0,C32085,0.9850451210317229,C32086,1.0547896409540316,C32087,1.5076637472098477,C32059,2.2741065963197262,C32046,2.9627919868522277,C32047,2.9856368697814912,C32048,3.497975436149213,C32089,3.96007996416683,C32079,4.083185914670359,E32010,4.211118191163289
213,96,096,Duffie Square,42.28498443850006,-71.15303207499997,1,C32085,0.15355693597984912,C32086,0.4280987776776005,C32087,1.1947700448176537,C32059,1.353772493941673,C32046,2.052955164446263,C32047,2.097758174213279,C32048,2.7608888894526626,C32079,3.060025970926473,C32089,3.2919899330872755,C32106,3.3597479970713953
214,7046,,St Joseph's Cemetery,42.29354182050005,-71.17367795699997,0,C32086,1.804565573956059,C32085,1.8507252657006354,C32087,1.9743178081165342,C32059,3.151014773103011,C32046,3.835426643723619,C32047,3.855070311933473,C32048,4.329302635832999,C32089,4.763817986917771,C32079,4.962366273678256,E32010,4.968864923427971
215,4,004,Allandale Woods I,42.29746785900005,-71.13891952549994,0,C32059,1.2486474455179541,C32047,1.47695497663243,C32046,1.522390385364301,C32048,1.5559379436888368,C32085,1.7220958737271341,C32089,1.895459435485254,E32010,2.0702548312028095,D32052,2.1379621677306715,C32086,2.22649220326772,E32001,2.3254529233265466
216,1012,,Allandale Woods III,42.29974676050006,-71.13860656549997,0,C32059,1.4966526136568732,C32048,1.6371350227277621,C32047,1.6682948726597744,C32046,1.721748941743898,C32089,1.9075263768247486,C32085,1.9283147983188815,E32010,2.0127707664153935,D32052,2.013537086705296,E32001,2.1727434413822997,C32086,2.4343753446823295
217,3035,,Bellevue Hill Reservation,42.27519505200004,-71.14358911299996,0,C32059,1.3620202005397162,C32086,1.4094830446080657,C32085,1.4804118389249927,C32087,1.6550907118205933,C32046,1.7702414277429188,C32047,1.8564875170901523,C32106,2.1578114007777107,C32079,2.2398116519893376,E32014,2.670648471346561,C32048,2.67913303950404
218,318,318,West Roxbury H.S. Athletic Fields,42.282564756000056,-71.17592646299994,0,C32087,1.1762593005676216,C32086,1.5374998789945395,C32085,1.900713829137507,C32059,3.2608331000495943,C32046,3.957967693146708,C32047,4.004696926221076,C32048,4.65139218712236,C32079,4.88854061292821,C32106,4.944549018323863,C32089,5.164009151835862
219,253,253,Ramler Park,42.34255462750005,-71.10074200399995,2,B32015,0.18314389386661098,B32006,0.27117029565375245,B32020,0.3530756831041252,B32034,0.3653628355171072,B32058,0.5341820891893894,B32003,0.5967586840935076,A32008,0.6419600948435467,A32004,0.6444369475075608,B32021,0.6635985904211014,B32033,0.6807554959385482
220,1013,,Fernald Rock,42.31001151750007,-71.06717262649997,1,B32031,0.2934281722610987,B32029,0.4747258191089247,C32033,1.0962391993607945,B32028,1.1598267455546671,C32111,1.1824001080865956,C32037,1.1942262579553802,C32041,1.2706853135149083,C32108,1.276381342175442,B32022,1.5313309039710483,C32064,1.6095005016704538
221,3036,,Nashua Street Park,42.36759282250006,-71.06694068599998,1,D32022,0.2766970925693201,A32025,0.30680418555520506,A32053,0.7011147074497743,D32000,0.7168171832828333,D32021,0.7234176640980392,A32023,0.7425105988688473,D32016,0.8324857993199909,D32038,0.848760039259447,D32020,0.9102829924901391,D32010,1.0413735195585248
222,3037,,Chestnut Hill Reservoir,42.335126017500045,-71.15801850399995,0,B32035,0.6118947541015602,D32033,0.7718017789643256,D32029,1.5475163781326988,D32054,1.65627029570316,D32028,1.6628250866696572,D32031,1.852145237328677,D32034,2.0909527845953644,A32017,2.6052598601804995,D32001,2.6357522226097565,A32001,2.646084218132286
223,234,234,Penniman Road Play Area,42.355291890000075,-71.13703386099996,1,A32001,0.21869536205498613,A32045,0.40755723685212925,A32005,0.6972615901492721,A32017,0.7606607523409972,D32034,0.8073024222138602,D32001,0.8307008149802331,D32035,0.8509302033550293,A32040,0.893135207580068,A32012,1.1386961657901755,D32054,1.1739805041819231
224,219,219,O'Day Playground,42.34072794700003,-71.07532685249996,3,A32009,0.14210876622769142,C32060,0.2220968950950284,C32006,0.2677274225212419,C32077,0.4559490407433848,C32093,0.49014877821628466,C32004,0.5187125072695882,D32002,0.5375466698596709,C32056,0.5831555507700933,C32063,0.6664355704888525,D32059,0.6837997709632292
225,6001,,Fan Pier Plaza,42.35465239550007,-71.04696095849997,2,C32036,0.19183527991963695,A32000,0.2416769656540897,C32034,0.3562867876211726,B32007,0.41221422454711143,D32008,0.4139845718089994,A32026,0.5124642649634128,C32107,0.5282956029158727,A32013,0.5788402963973743,B32004,0.7040054473649905,A32010,0.759051123525611
226,334,334,Children's Wharf Harborwalk,42.352083502000056,-71.05000576649996,1,C32036,0.1938341624617656,C32034,0.3596482866483453,A32026,0.3876666141943532,A32010,0.4566687463817527,B32007,0.46987668627310764,A32000,0.4706960097358272,C32107,0.48635529047495407,A32042,0.5487682071430614,D32008,0.564904651207065,D32018,0.6138456158001425
227,333,333,Martin's Park,42.35284502400006,-71.04915491449995,1,C32036,0.08891672338529262,C32034,0.31770818470789286,A32000,0.38247109984992833,A32026,0.3881143115068574,B32007,0.42302048800771386,C32107,0.4713586074250351,D32008,0.4940784454682851,A32010,0.5318891267306847,A32042,0.61054831272937,A32013,0.6397835195023865
228,29,029,Braddock Park,42.344370176500064,-71.07878622349997,2,C32077,0.19435004031349296,C32007,0.2842740996172847,A32009,0.3734024290207074,C32060,0.4275995882345437,C32003,0.45013609244701064,C32004,0.4568608734040023,C32063,0.5047127693626072,C32008,0.5741990741834945,D32046,0.5824674726528627,B32005,0.5851691400133515
229,342,342,Veterans Park II,42.372075268500055,-71.04040063549996,2,A32036,0.14655879398012203,A32031,0.2931524727098321,A32033,0.34619772096959667,A32030,0.36256412147842587,A32041,0.3879042815164749,A32049,0.43009856675799113,A32032,0.6683396933737645,A32057,0.7105796985707749,A32044,0.7537356705136573,D32023,0.9884886516192838
230,4041,,East Boston Piers Park,42.36431757750006,-71.03651282049995,0,A32057,0.34677638132032157,A32044,0.4605305587044914,A32030,0.5702353109559715,A32031,0.627529482854858,A32050,0.6383880665645171,A32049,0.6995420037926555,A32033,0.95427538913666,A32036,1.0658690971345357,A32032,1.1303567053586887,D32006,1.184314343873373
231,40,040,Caldwell Street Play Area,42.38537606700007,-71.07784414849996,1,D32053,0.24455272954840962,D32060,0.7118864568932556,D32036,0.7778410900459827,A32022,1.0420312480216458,A32023,1.4474298597148985,D32037,1.5259763783538896,D32020,1.5384319760336131,D32038,1.6403809454713316,D32021,2.085128423219468,D32039,2.2715808238798756
232,173,173,L Street Beach,42.32904209250006,-71.03522588299995,0,C32017,0.7993911930847725,C32051,0.975514394616856,C32016,1.1885755341198265,C32023,1.25420538189548,C32052,1.2740983750994563,C32090,1.4060372436656372,C32091,1.4658758678505757,C32013,1.632147768430341,C32029,1.7426196387175625,C32021,1.775077002229251
233,3038,,M Street Beach,42.33078664750005,-71.03003129949997,0,C32051,0.5095650843270536,C32023,0.815108900151603,C32017,0.9064078091432015,C32016,1.453350603570548,C32091,1.465914118850856,C32021,1.5616133729527253,C32020,1.563665488967263,C32052,1.6964866453279617,C32090,1.8308113512478101,C32028,1.9364933085587361
234,295,295,Stonehill Park,42.254873129500055,-71.14102312899996,0,C32104,1.3708005617774257,E32013,1.5432545907357973,C32106,2.321430684193642,E32014,2.4351658768368307,C32087,3.117882246304022,C32079,3.322523308597427,C32086,3.377741633509128,C32059,3.513915997710577,C32085,3.641632397208409,C32046,3.648260251850185
235,3039,,Strandway/Castle Island,42.334917663000056,-71.01801640249997,0,C32023,0.5013215868618774,C32051,0.5957867301725,C32020,1.4076660742404619,C32021,1.568337051428147,C32017,1.7128377676798001,C32091,1.95569020892261,C32032,2.1815571278877095,C32016,2.3279944311064367,C32028,2.407604787822102,B32014,2.486600024460747
236,3040,,Marine Park,42.33732790950006,-71.02354382249996,1,C32023,0.09905490591279595,C32051,0.4514398457310885,C32020,0.9337652841747652,C32021,1.063220043948545,C32017,1.2671522890717772,C32091,1.4334788595361418,C32032,1.6676505190788118,C32016,1.8757191625373688,C32028,1.8803671314612564,B32014,1.9646092650647364
237,4006,,UMass Harborwalk,42.31236661400004,-71.03951999749995,1,C32014,0.25092304052874786,C32090,0.8680008964547151,C32033,1.2016968450566088,C32013,1.3070641538482684,C32064,1.4606802529307212,C32108,1.552159373963268,B32031,2.1696008609303936,C32052,2.184477663018151,C32041,2.2466122608390493,C32017,2.5971528724352253
238,3041,,Malibu Beach,42.30853351400006,-71.04495746649997,0,C32033,0.7721998613237396,C32014,0.8079205777449537,C32108,0.9378810187143632,C32090,1.1480784434991285,C32013,1.4082044039735897,C32064,1.4959595889139148,C32041,1.6309796372269636,B32031,1.6643230695522506,B32029,2.306710481087469,C32066,2.366091448656976
239,3042,,Victory Road Park,42.29745540750005,-71.04576682999996,0,C32108,0.9836598600799986,C32041,1.2541380305023428,C32066,1.5253182054510803,C32033,1.606735532564765,E32009,1.7233306242261952,C32040,1.7679700143018588,C32014,1.8066892201275861,B32031,1.9700191160139053,C32062,2.0006065088277163,C32038,2.288511771427446
240,228,228,Parkman Memorial,42.31626677400004,-71.12395426399996,0,E32001,1.0657378584747808,E32003,1.313965521451192,D32052,1.3233138737469718,E32005,1.5083420710601474,D32041,1.6160407307995295,E32007,1.6569012039711937,D32040,1.7234565655994671,E32010,1.8828707447342976,E32012,2.014576347080321,E32004,2.0883690333048257
241,2031,,West Roxbury High School Marsh,42.282382223500036,-71.17352590499996,0,C32087,0.9957928900454373,C32086,1.3400372166082757,C32085,1.7132106559974831,C32059,3.0674375455444123,C32046,3.7634206964722337,C32047,3.811056001737512,C32048,4.4646552991053925,C32079,4.689529154250432,C32106,4.750899696929538,C32089,4.981047848910114
242,3043,,West Roxbury Parkway,42.279578695000055,-71.14367752199996,0,C32059,0.945648019142727,C32085,1.1009674606194946,C32086,1.1776384127989292,C32046,1.4789356109817358,C32047,1.5549408815373063,C32087,1.6446233977398426,C32079,2.212350088701536,C32048,2.356203293559266,C32106,2.3853362557507145,C32105,2.883979342731444
243,339,339,Florida Street Reservation,42.291239605000044,-71.05985408549995,1,C32066,0.23028330238792918,E32009,0.5207172916317041,C32062,0.710131624283491,C32041,0.9349279326592232,C32038,0.9908350606183527,C32040,1.0127467500205214,C32055,1.0234972421882886,C23109,1.2924242420967764,C32108,1.4562228877616823,C32110,1.4984324346103999
244,3044,,Tenean Beach,42.29148048500005,-71.04316633699997,0,C32040,1.3387285081971099,C32066,1.6005477592526915,C32108,1.6344354818327909,C32041,1.7054180067702822,C32062,1.8452665564604682,E32009,1.8693121554035097,C23109,1.9282202297207982,C32033,2.300830102183935,C32055,2.3497002046200173,C32014,2.3653425406102437
245,7058,,Cedar Grove Cemetery,42.277716055500036,-71.05699320599996,0,C23109,0.339185768079047,C32040,0.6149357329510802,C32062,1.064328709283733,C32055,1.5823491442976534,C32066,1.6219347954922336,E32009,1.8364906630250637,C32038,1.859267456925905,C32103,1.924805742680222,C32110,2.3666273788642127,C32041,2.4535793891756046
246,3045,,Martini Playground,42.24469861000006,-71.12681807299998,0,C32104,1.226706333776243,E32013,1.394479942548606,E32014,2.4279405006381136,C32106,2.673543450526925,Z32999,3.709338023178749,C32045,3.760037963504812,C32079,3.876974019291803,C32044,4.301503853073938,C32050,4.56694419078376,C32046,4.6232298802416665
247,256,256,Reservation Road Park,42.24930850450005,-71.12910025099995,0,C32104,0.797675810401726,E32013,0.9976364712434947,E32014,2.0769130377508795,C32106,2.2402903362327824,C32079,3.4288229891101216,Z32999,3.477326451560247,C32045,3.5814103753162185,C32044,4.05271700520997,C32046,4.110417839702462,C32059,4.1618260182504905
248,3046,,Colella Playground,42.24456375500003,-71.13457238899997,0,C32104,1.4839118670659983,E32013,1.6881399023371246,E32014,2.7687596378302652,C32106,2.9044120240429074,C32079,4.07475542042179,Z32999,4.165685268657741,C32045,4.2577327539860645,C32087,4.3629722007235605,C32086,4.640251272936812,C32059,4.644479687862751
249,3047,,Neponset Valley Parkway,42.24420089200004,-71.13506967999999,0,C32104,1.5403770457730865,E32013,1.7449197756598764,E32014,2.825606821992513,C32106,2.9586334229820106,C32079,4.127158104761242,Z32999,4.2231825530488045,C32045,4.314839305657514,C32087,4.3747398816234915,C32086,4.660863225024327,C32059,4.683383374483733
250,3048,,Dooley Playground,42.254240655000046,-71.13442888299994,0,C32104,0.837990920117845,E32013,1.0250369918855862,C32106,1.9850989087255877,E32014,2.001364804158153,C32079,3.089672490310426,Z32999,3.5161405463452944,C32087,3.5192706610889197,C32059,3.5712137140869324,C32046,3.598715627869112,C32047,3.6881986966352684
251,3049,,Stony Brook Reservation I,42.265800814000045,-71.13712483899994,0,C32106,1.497501538817342,C32104,1.542518701888863,E32013,1.563845321635657,E32014,1.8674063822778626,C32079,2.2088020873026246,C32059,2.282362022600618,C32046,2.3937068669041777,C32047,2.48601118676653,C32086,2.5146596171176574,C32087,2.5274838703209923
252,7060,,Patrick J. Kelly Park,42.37546930700006,-71.05755127949996,1,D32039,0.27058328498530887,D32021,0.4612677296383245,D32038,0.5216857157802595,D32020,0.5813941877276416,D32037,0.6040408625376259,D32023,0.7785000521452288,A32023,0.9601926381745409,A32022,0.9898850193454527,A32053,1.2010917484844215,D32022,1.205191311650279
