OBJECTID,Title,Artist,Avg. Lat,Avg. Long,NUM STATIONS,Station 1,Station 1 Dist ,Station 2,Station 2 Dist ,Station 3,Station 3 Dist ,Station 4,Station 4 Dist ,Station 5,Station 5 Dist ,Station 6,Station 6 Dist ,Station 7,Station 7 Dist ,Station 8,Station 8 Dist ,Station 9,Station 9 Dist ,Station 10,Station 10 Dist 
126,JUSTICE / PEACE,Alex Cook with youth from the Boston Project Ministries,42.2885192,-71.07643029,2,Stalex Pizza,0.13974945668445987,ONLY ONE JAMAICAN RESTAURANT,0.23557943248673574,Taste of Eden,0.3069673364539827,McDonald's,0.429815061723848,Fresh Food Generation,0.455322415709041,ORIENTAL HOUSE,0.5653299703452351,BILLY'S TEXAS B.B.Q.,0.634676439809573,China Station Restaurant,0.634676439809573,La La Restaurant,0.6705642620624332,Essential Herb & Juice Cafe,0.714881348563312
127,Welcome to Jackson Square,Alex Cook with local volunteers,42.32262036,-71.10017249,7,Jamaica Mi Hungry,0.1043819169568727,Yely's Coffee Shop,0.15488186024481806,Tostado,0.23848216532538188,Young Kong Restaurant,0.23848216532538188,LATINO RESTAURANT,0.2540236606010588,CAPPY'S PIZZA,0.2671066839809428,Stop & Shop Supermarket #075,0.29381966559832673,Dunkin Donuts,0.3085562876714799,Tori Japan,0.3085562876714799,RIZZO'S PIZZA,0.5168579515416393
128,You Are Loved Mural Series,Alex Cook,42.33242602,-71.06918002,4,Mcdonalds,0.13944758370592814,New England Center For Arts & Technology,0.1413801954016369,New Market Pizza & Grill,0.1564981055079806,960 Cafe,0.2935238945109229,New Market Sq. Cafe,0.3021320520825324,Dona Habana Restaurant,0.3097634503110954,HAMPTON INN & SUITES BOSTON,0.3097634503110954,DUNKIN DONUTS',0.3771182902976081,DUNKIN' DONUTS #0311,0.4372699589312338,The Shames Cafe,0.4397852579291741
129,You Are Loved / Eres Amado,Alex Cook,42.28955144,-71.0766359,1,Stalex Pizza,0.21837851560559757,ONLY ONE JAMAICAN RESTAURANT,0.3121858091466355,Taste of Eden,0.31592389623672823,Fresh Food Generation,0.34878799298462443,McDonald's,0.4039463207543423,ORIENTAL HOUSE,0.506226074573767,BILLY'S TEXAS B.B.Q.,0.5622116157369481,China Station Restaurant,0.5622116157369481,Essential Herb & Juice Cafe,0.6278414680042086,Raphael's Restaurant,0.674008663734067
130,Love Forest,Alex Cook,42.33761246,-71.08246503,10,Slade's Bar & Grill,0.10272150234659018,Subway,0.1617666907536495,Bakalao Kitchenette  Inc.,0.19371606049120674,NORTHEASTERN UNIV-716 COLUMBUS,0.2208441520826864,Northeastern University Faculty Club,0.2208441520826864,MIDA Restaurant,0.22213190235261804,Darryl's Corner Bar and Kitchen,0.2374612256117303,Ilona,0.24308777997847003,The Underground Cafe & Lounge,0.2600033177219788,Jugos,0.2750745884372063
131,Joy Tree,Alex Cook,42.28630339,-71.12993002,10,Fornax Bread,0.019490102219438022,SOPHIA'S GROTTO,0.0384329261933697,Village Sushi & Grill,0.0384329261933697,BLUE STAR RESTAURANT,0.04295388264297133,Midnight Morning,0.05365408854816728,The Square Root,0.06466301364655398,Distraction Brewing,0.06927052931295147,Shaking Seafood,0.07843664208460421,Effie's Kitchen,0.07852779817256565,Imperial Kitchen,0.08054312225563202
132,Animal Pile,Alex Cook,42.29267932,-71.12244245,3,Arboretum Grill,0.07439082635137911,Domino's,0.08369327786988477,Guira and Tambora Restaurant,0.09758507070945883,Mangu Dominican Bistro,0.40639031398831377,Dunkin' Donuts,0.6130910952460248,V!Healthy,0.622157980284458,ROSLINDALE HOUSE OF PIZZA,0.6309648521315749,Dunkin Donuts,0.6507056872505256,Round Two Pizza and Subs,0.6554051550957671,B.U.Bistro,0.6684859419699755
133,2 Giants,Alex Cook,42.33577119,-71.0354171,10,Annie's Bakery & Cafe,0.04040456122040187,Starbucks Coffee,0.04353271356292494,The Broadway Restaurant,0.05336321376609539,Village Pizza & Grill,0.061172256415115485,Chilacates,0.06195964287188315,Dunkin Donuts,0.07280783993358281,PAN ASIA RESTAURANT,0.09447126316825273,Petula's,0.1266139309923066,Roza Lyons,0.13621274017140372,Deja - Brew,0.15019027454744258
134,The Beloved Community,Alex Cook,42.31808526,-71.0701692,3,Ray & Joan Krok Community Center,0.1426937529331434,Picalonga Restaurant,0.29282135370336093,New Ho Toy,0.29709950633146276,Singhs Roti,0.3765800523152416,Uphams House of Pizza,0.3772239150570214,Boston Pizza & Grill,0.4205747661790674,AUNTIE VIE'S BAKERY & CAFE,0.42484031852964016,CANTON HOUSE,0.4358020389675437,NEW YORK FRIED CHICKEN & PIZZA,0.43663989881105864,BACKWOODS PIZZA,0.4494903970732897
135,Love Your Neighbor,Alex Cook,42.28837763,-71.07682666,2,Stalex Pizza,0.10417944485869889,ONLY ONE JAMAICAN RESTAURANT,0.2006118004763939,Taste of Eden,0.3426538455111781,Fresh Food Generation,0.45495857202674045,McDonald's,0.46603633674902645,ORIENTAL HOUSE,0.5998266951148465,BILLY'S TEXAS B.B.Q.,0.6675676341177823,China Station Restaurant,0.6675676341177823,La La Restaurant,0.6796836116191439,Essential Herb & Juice Cafe,0.7450389207560711
136,Beholding the Holy City (Father and Daughter Emerging from the Forest),Alex Cook,42.28828968,-71.07709873,2,Stalex Pizza,0.08083220438537085,ONLY ONE JAMAICAN RESTAURANT,0.17763836539395422,Taste of Eden,0.3669254182866244,Fresh Food Generation,0.45542317070535426,McDonald's,0.4904143325331225,ORIENTAL HOUSE,0.6229308021110941,La La Restaurant,0.6877234729213495,BILLY'S TEXAS B.B.Q.,0.6895661983950055,China Station Restaurant,0.6895661983950055,Essential Herb & Juice Cafe,0.7651808986234943
137,Starr Lane Landscape,Alex Cook,42.31314037,-71.11411953,10,J.P. LICKS INC.,0.03965688977564055,Chilacates,0.04817767211103407,SAME OLD PLACE INC.,0.061513777468339984,Tonino,0.07005284390562631,PURPLE CACTUS,0.11203310900627614,Shea Butter Smoothies,0.13505951116045659,Sweet Rice,0.15381058708043605,Galway House,0.17461578070087866,The Joint,0.18260487541637754,Flavor Boom,0.18381905265319942
138,Untitled,Alex Cook,42.29001046,-71.07489886,2,Taste of Eden,0.1916801720167593,McDonald's,0.25330344320505205,Stalex Pizza,0.34428320836873066,ORIENTAL HOUSE,0.3605479878168983,Fresh Food Generation,0.41613311370419415,BILLY'S TEXAS B.B.Q.,0.4264562476164087,China Station Restaurant,0.4264562476164087,ONLY ONE JAMAICAN RESTAURANT,0.441143186792564,Essential Herb & Juice Cafe,0.5091353029883583,Raphael's Restaurant,0.5608909913009391
139,She Sees More Than The World Will Show Her,Alex Cook,42.3358503,-71.08057178,3,Pizzatalia,0.05453435819142653,Residence Inn,0.26922276373078174,Slade's Bar & Grill,0.295854926593231,Dunkin Donuts,0.3002639524681109,Bakalao Kitchenette  Inc.,0.345910119556702,MIDA Restaurant,0.3487439075353899,Yunnan Kitchen,0.35301142093239646,Subway,0.35502870190681474,Jugos,0.3833503360541626,Ilona,0.3877528700213553
140,Unity,Alex Cook,42.32407125,-71.1011838,9,Yely's Coffee Shop,0.16091716768268882,Stop & Shop Supermarket #075,0.16214885175562269,Jamaica Mi Hungry,0.20457327296289027,Tostado,0.2128570178256445,Young Kong Restaurant,0.2128570178256445,LATINO RESTAURANT,0.22635382013139202,CAPPY'S PIZZA,0.23784665538095345,Dunkin Donuts,0.25111284938556583,Tori Japan,0.25111284938556583,RIZZO'S PIZZA,0.4578719233848853
